Point in Time[s],Utilization of Active Resource[]
0.11,1.0
0.5169042798574586,1.0
1.1086652922092772,1.0
1.11,1.0
1.7030957201425414,1.0
1.7306367650352288,1.0
1.7706367650352288,1.0
2.0003109341091734,1.0
2.0902023238004883,1.0
2.1700937134918035,1.0
3.797710832921638,1.0
5.337323824275318,1.0
6.902676175724682,1.0
8.11,0.0
12.389267556106944,1.0
14.389267556106944,0.0
19.840278840369066,1.0
20.625019729982675,1.0
22.840278840369066,1.0
23.791314381343213,1.0
25.055537950755458,1.0
25.68764973546158,1.0
26.423426166049335,1.0
26.840278840369066,0.0
27.948905926401444,1.0
28.494439094449998,1.0
29.948905926401444,1.0
31.27514092886112,1.0
31.40337275835289,1.0
31.467488673098778,1.0
33.339256843607004,1.0
33.948905926401444,0.0
34.26277782379374,1.0
35.773129654944356,1.0
37.26277782379374,1.0
37.302179935443085,1.0
37.773129654944356,1.0
38.008604514694994,1.0
38.64604329331683,1.0
38.987900852393764,1.0
39.15882963193223,1.0
39.70858357473219,1.0
40.26277782379374,0.0
40.4571917651708,1.0
40.83081314107117,1.0
41.10965205072496,1.0
41.4571917651708,1.0
42.08357038927043,1.0
42.57052955854316,1.0
43.217768957410314,1.0
43.3177723103439,1.0
43.36777398681069,1.0
43.64661289646448,1.0
45.25024169913811,1.0
45.45719176517079,1.0
45.66414183120348,1.0
46.45719176517079,0.0
46.55719176517079,1.0
46.84743244010251,1.0
48.20231860931478,1.0
48.51774068919088,1.0
48.55719176517079,1.0
49.066757645196596,1.0
49.38686655600451,1.0
49.57933476022682,1.0
50.266951090239075,1.0
51.29926733070123,1.0
52.226442877871335,1.0
53.01636418604002,1.0
53.375080416100104,1.0
53.74226371204713,1.0
54.436085204017175,1.0
54.58765731657676,1.0
56.50636063452704,1.0
56.603201840159954,1.0
58.60743075325543,1.0
59.530523968821235,1.0
59.990417263190636,1.0
60.267014565177675,1.0
60.389762997903745,1.0
61.020607157655945,1.0
61.70687835266309,1.0
64.2602751350995,1.0
65.56270567271486,1.0
65.6335269968681,1.0
65.65713410491918,1.0
66.81185795348176,1.0
67.1195556920037,1.0
67.55719176517078,0.0
68.2916610440678,1.0
69.2916610440678,0.0
70.09020739178126,1.0
71.09020739178126,0.0
79.48596918656831,1.0
80.48596918656831,0.0
89.81199786385426,1.0
92.81199786385426,0.0
93.53784916276024,1.0
94.53784916276024,0.0
96.282790610213,1.0
97.42073771084256,1.0
98.282790610213,1.0
99.14484350958344,1.0
100.282790610213,0.0
111.12626424499767,1.0
112.11085971000877,1.0
112.12626424499767,1.0
112.14166877998657,1.0
113.12626424499767,0.0
113.93133231759181,1.0
115.93133231759181,0.0
136.00818029699064,1.0
138.00818029699064,0.0
141.52105305627862,1.0
142.52105305627862,0.0
155.05614976539587,1.0
157.05614976539587,0.0
181.79208526323856,1.0
182.79208526323856,0.0
193.96577785986,1.0
196.96577785986,0.0
216.74063135978673,1.0
217.74063135978673,0.0
223.44907019414052,1.0
226.44907019414052,0.0
230.87690183074,1.0
231.87690183074,0.0
242.19565335097545,1.0
244.19565335097545,0.0
250.50194274417657,1.0
253.50194274417657,0.0
254.93486140914456,1.0
256.93486140914456,0.0
266.7416430524135,1.0
268.7416430524135,0.0
279.34760810247604,1.0
280.34760810247604,0.0
299.2507633717577,1.0
302.2507633717577,0.0
305.33612726386093,1.0
306.33612726386093,0.0
318.26373244107714,1.0
320.26373244107714,0.0
327.93377663910314,1.0
329.93377663910314,0.0
343.03824809698676,1.0
346.03824809698676,0.0
346.211003552793,1.0
349.211003552793,0.0
375.4598155492687,1.0
376.4598155492687,0.0
383.6769924590369,1.0
384.6769924590369,0.0
388.19077012287795,1.0
390.19077012287795,0.0
440.19581025355535,1.0
442.19581025355535,0.0
453.77993086630806,1.0
454.77993086630806,0.0
458.4121785555668,1.0
459.4121785555668,0.0
465.32824607112116,1.0
466.32824607112116,0.0
525.7235855433964,1.0
526.7235855433964,0.0
527.5024843285656,1.0
530.5024843285656,0.0
565.8599834521441,1.0
567.8599834521441,0.0
568.5153760753008,1.0
570.5153760753008,0.0
584.2373514349192,1.0
585.2373514349192,0.0
