Point in Time[s],Resource Demand[s]
0.0,0.04
0.4069042798574586,0.04
0.9986652922092775,0.04
1.6177421096993443,0.04
1.660636765035229,0.04
12.279267556106944,0.04
19.730278840369067,0.04
20.515019729982676,0.04
23.681314381343213,0.04
27.838905926401445,0.04
28.38443909445,0.04
31.16514092886112,0.04
34.15277782379374,0.04
35.663129654944356,0.04
37.192179935443086,0.04
38.53604329331683,0.04
40.3471917651708,0.04
40.72081314107117,0.04
40.99965205072496,0.04
43.107768957410315,0.04
45.14024169913811,0.04
46.438626778375365,0.04
46.73743244010251,0.04
48.09231860931478,0.04
48.40774068919088,0.04
48.956757645196596,0.04
49.276866556004514,0.04
49.46933476022682,0.04
53.265080416100105,0.04
58.49743075325543,0.04
59.420523968821236,0.04
63.12589494145426,0.04
65.45270567271484,0.04
68.18166104406778,0.04
69.98020739178125,0.04
70.66234052490528,0.04
72.63471099834251,0.04
79.3759691865683,0.04
81.6151366459903,0.04
81.80265512671149,0.04
87.63900019564585,0.04
89.31930224110721,0.04
89.70199786385425,0.04
92.32572468432488,0.04
93.01274617451395,0.04
93.42784916276022,0.04
96.17279061021299,0.04
97.31073771084255,0.04
110.89628607310341,0.04
111.01626424499766,0.04
112.00085971000875,0.04
113.29871058468542,0.04
113.8213323175918,0.04
115.9932376090789,0.04
116.57012261825632,0.04
119.44125205519806,0.04
124.4717138767339,0.04
124.57716876156294,0.04
126.48789646619248,0.04
131.2898362237621,0.04
134.6151840232664,0.04
135.8981802969907,0.04
136.8353939556347,0.04
138.29664157967017,0.04
138.5697715746918,0.04
139.37935018097457,0.04
139.71364092029566,0.04
141.14445557138154,0.04
141.41105305627866,0.04
147.8145425888033,0.04
151.64936091363535,0.04
154.94614976539592,0.04
160.2612553526365,0.04
161.53214634244412,0.04
162.36308327203713,0.04
166.92854433778953,0.04
167.16727507018308,0.04
167.55393542544317,0.04
170.43479745515663,0.04
170.80386335236616,0.04
173.33346960648913,0.04
173.96537456196657,0.04
175.0062388618191,0.04
177.510129284925,0.04
178.19106795623526,0.04
181.6820852632386,0.04
182.02355177157278,0.04
183.24023721882605,0.04
183.4045562018157,0.04
183.51550707899688,0.04
185.09410224961,0.04
187.29152522406181,0.04
188.67608399168594,0.04
189.38838717472314,0.04
189.52302174896727,0.04
190.0180679272206,0.04
193.85577785986004,0.04
194.98888367469107,0.04
198.12446993655684,0.04
200.20528326565017,0.04
202.98986803181737,0.04
203.7564266061257,0.04
204.4931028450281,0.04
214.1201859317096,0.04
214.6371119499547,0.04
216.63063135978678,0.04
223.33907019414056,0.04
229.28130728178817,0.04
229.80893818346465,0.04
230.76690183074004,0.04
232.31792593589657,0.04
236.70622051590064,0.04
242.0856533509755,0.04
242.8131693056998,0.04
243.7956317305467,0.04
245.99038802638188,0.04
246.3605634897284,0.04
247.16515398610957,0.04
250.39194274417662,0.04
251.20468361757105,0.04
253.4750870753643,0.04
254.8248614091446,0.04
256.8526821320949,0.04
263.3281550777917,0.04
265.81738512962505,0.04
266.6316430524135,0.04
274.0233068183686,0.04
274.27752729915125,0.04
275.8129569065464,0.04
279.23760810247603,0.04
288.63628220640254,0.04
294.0132329740551,0.04
295.9256068862203,0.04
296.2536860202429,0.04
299.1407633717577,0.04
300.8789016967929,0.04
302.77172877453364,0.04
305.2261272638609,0.04
306.71143498982804,0.04
308.00972733527846,0.04
308.33577841983674,0.04
312.4267408734071,0.04
312.6676635811534,0.04
313.02718333060403,0.04
318.1537324410771,0.04
320.02573110171033,0.04
320.5248839350387,0.04
323.7624821866895,0.04
326.5431480321952,0.04
327.426265808676,0.04
327.82377663910313,0.04
333.63672134004514,0.04
333.86961423433615,0.04
334.5152674644402,0.04
336.90533966975636,0.04
337.5010092762409,0.04
341.0515893061567,0.04
342.523474376564,0.04
342.92824809698675,0.04
344.7822536246285,0.04
345.30566830248654,0.04
346.101003552793,0.04
350.8006575079722,0.04
353.84155460488563,0.04
354.1501156331305,0.04
363.0661781865284,0.04
372.12048984773446,0.04
373.1302541661302,0.04
373.13225653850753,0.04
374.8624952616626,0.04
375.34981554926867,0.04
377.1729050966386,0.04
380.2542589461883,0.04
383.5669924590369,0.04
385.6259432284503,0.04
386.8583530745711,0.04
388.08077012287794,0.04
389.39756632440407,0.04
389.92541807408725,0.04
393.53520478198965,0.04
394.43847369647125,0.04
395.59325696927414,0.04
397.10286962122285,0.04
397.8187218491155,0.04
401.90042109653075,0.04
403.6700412384768,0.04
407.42875376417084,0.04
408.25123931161215,0.04
408.72585177696226,0.04
416.22382062457217,0.04
418.4720548883253,0.04
421.9095809007025,0.04
423.10110502534224,0.04
428.19740802266926,0.04
431.0328075562676,0.04
431.8998291312962,0.04
435.4423334086495,0.04
438.06161664457267,0.04
438.76496873292336,0.04
440.08581025355534,0.04
440.4884860781108,0.04
444.8949135837114,0.04
446.30232136278914,0.04
447.5750481192685,0.04
453.66993086630805,0.04
458.3021785555668,0.04
461.40375411479,0.04
464.4490622250962,0.04
464.9380109807947,0.04
465.21824607112114,0.04
466.5455642598388,0.04
469.19032298538065,0.04
473.0759086813435,0.04
475.1307343985869,0.04
475.37034043016297,0.04
485.9219604160827,0.04
486.08390255495647,0.04
488.532475849936,0.04
492.1916910054051,0.04
494.19834380943547,0.04
496.16394228170134,0.04
497.10865643435943,0.04
498.023502946548,0.04
498.2311509771518,0.04
500.3111965789882,0.04
502.4116559037915,0.04
502.43867707161036,0.04
503.5550918774409,0.04
506.4069427142331,0.04
506.7203652283489,0.04
507.2003737250297,0.04
514.0697207519712,0.04
514.8938739856557,0.04
514.91899503403,0.04
515.2301715404411,0.04
517.922277678247,0.04
519.7854985189978,0.04
522.8102432290581,0.04
524.7757567974137,0.04
525.6135855433965,0.04
527.3924843285657,0.04
528.1560735809253,0.04
528.553811030836,0.04
534.3817187540836,0.04
537.0596514989522,0.04
537.091084196322,0.04
537.3787437647842,0.04
539.9727000020359,0.04
552.065090423369,0.04
560.4844155130941,0.04
563.1567207908064,0.04
565.4813917787586,0.04
565.7499834521442,0.04
567.9415267567944,0.04
568.3919084235936,0.04
568.4453760753008,0.04
568.9178568742313,0.04
571.9237659181019,0.04
577.1518536537246,0.04
577.4993490086844,0.04
580.5664158421922,0.04
581.3558474947473,0.04
583.1405208405216,0.04
583.1818378463399,0.04
584.1273514349193,0.04
590.4917818435732,0.04
590.8076278966579,0.04
592.1083437749752,0.04
592.1195466786654,0.04
592.28544573197,0.04
594.1263748792968,0.04
595.5764247557485,0.04
597.4860632949068,0.04
