Point in Time[s],Resource Demand[s]
0.055,0.04
0.4619042798574586,0.04
1.0536652922092773,0.04
1.6727421096993442,0.04
1.7156367650352289,0.04
12.334267556106944,0.04
19.785278840369067,0.04
20.570019729982675,0.04
23.736314381343213,0.04
27.893905926401445,0.04
28.439439094449998,0.04
31.22014092886112,0.04
34.20777782379374,0.04
35.718129654944356,0.04
37.247179935443086,0.04
38.59104329331683,0.04
40.4021917651708,0.04
40.77581314107117,0.04
41.05465205072496,0.04
43.162768957410314,0.04
45.19524169913811,0.04
46.50219176517079,0.04
46.79243244010251,0.04
48.14731860931478,0.04
48.46274068919088,0.04
49.011757645196596,0.04
49.33186655600451,0.04
49.52433476022682,0.04
53.320080416100105,0.04
58.55243075325543,0.04
59.475523968821236,0.04
63.18089494145426,0.04
65.50770567271485,0.04
68.23666104406779,0.04
70.03520739178126,0.04
70.71734052490528,0.04
72.68971099834252,0.04
79.4309691865683,0.04
81.67013664599031,0.04
81.85765512671149,0.04
87.69400019564586,0.04
89.37430224110722,0.04
89.75699786385425,0.04
92.38072468432489,0.04
93.06774617451396,0.04
93.48284916276023,0.04
96.22779061021299,0.04
97.36573771084255,0.04
110.95128607310342,0.04
111.07126424499766,0.04
112.05585971000876,0.04
113.35371058468543,0.04
113.8763323175918,0.04
116.05128607310343,0.04
116.62512261825633,0.04
119.49625205519807,0.04
124.52671387673391,0.04
124.63216876156295,0.04
126.54289646619249,0.04
131.3448362237621,0.04
134.6701840232664,0.04
135.95318029699067,0.04
136.89039395563466,0.04
138.35164157967014,0.04
138.62477157469178,0.04
139.4366415796701,0.04
139.77018402326632,0.04
141.19945557138152,0.04
141.46605305627864,0.04
147.86954258880328,0.04
151.70436091363533,0.04
155.0011497653959,0.04
160.3162553526365,0.04
161.5871463424441,0.04
162.4180832720371,0.04
166.9835443377895,0.04
167.22227507018306,0.04
167.60893542544315,0.04
170.4897974551566,0.04
170.85886335236614,0.04
173.3884696064891,0.04
174.02037456196655,0.04
175.06123886181908,0.04
177.56512928492498,0.04
178.24606795623524,0.04
181.73708526323858,0.04
182.07855177157276,0.04
183.29523721882603,0.04
183.45955620181567,0.04
183.57050707899685,0.04
185.14910224960997,0.04
187.3465252240618,0.04
188.73108399168592,0.04
189.4433871747231,0.04
189.57802174896725,0.04
190.0730679272206,0.04
193.91077785986002,0.04
195.04388367469105,0.04
198.1794699365568,0.04
200.26446993655676,0.04
203.04486803181734,0.04
203.81142660612568,0.04
204.54810284502807,0.04
214.1751859317096,0.04
214.69211194995466,0.04
216.68563135978675,0.04
223.39407019414054,0.04
229.33630728178815,0.04
229.86393818346463,0.04
230.82190183074002,0.04
