Point in Time[s],Response Time[s]
51.1569,51.1569
77.24740762851494,26.090507628514935
77.27740762851494,0.030000000000001137
111.23696381124144,33.9595561827265
111.26696381124144,0.030000000000001137
134.01184041761576,22.74487660637432
149.09995659442936,15.0881161768136
149.12995659442933,0.029999999999972715
149.1599565944293,0.029999999999972715
149.18995659442928,0.029999999999972715
163.65485336688872,14.46489677245944
163.6848533668887,0.029999999999972715
170.0570096060346,6.372156239145909
170.08700960603457,0.029999999999972715
170.11700960603454,0.029999999999972715
170.14700960603452,0.029999999999972715
177.55181583010986,7.404806224075344
183.3798829900762,5.828067159966338
183.40988299007617,0.029999999999972715
183.43988299007614,0.029999999999972715
190.106730226229,6.666847236152847
190.13673022622896,0.029999999999972715
196.0059957651787,5.8692655389497475
196.03599576517868,0.029999999999972715
196.06599576517866,0.029999999999972715
196.09599576517863,0.029999999999972715
197.18939999999998,1.0934042348213495
198.41824961781677,1.2288496178167918
198.44824961781674,0.029999999999972715
198.47824961781672,0.029999999999972715
198.5082496178167,0.029999999999972715
200.22439999999995,1.7161503821832582
200.25439999999992,0.029999999999972715
200.2843999999999,0.029999999999972715
201.31939999999986,1.0349999999999682
203.15558695701384,1.8361869570139788
203.1880869570138,0.03249999999997044
203.21808695701378,0.029999999999972715
203.24808695701375,0.029999999999972715
203.27808695701373,0.029999999999972715
204.76463234103264,1.4865453840189105
204.7946323410326,0.029999999999972715
207.25775879886854,2.4631264578359264
209.35189999999983,2.0941412011312934
209.3818999999998,0.029999999999972715
210.90276628224396,1.5208662822441568
213.41439999999977,2.5116337177558137
213.44439999999975,0.029999999999972715
215.02112391895824,1.5767239189584927
215.0511239189582,0.029999999999972715
215.08112391895818,0.029999999999972715
216.47689999999972,1.3957760810415323
216.5068999999997,0.029999999999972715
216.53689999999966,0.029999999999972715
216.56689999999963,0.029999999999972715
216.5968999999996,0.029999999999972715
216.62939999999958,0.03249999999997044
216.65939999999955,0.029999999999972715
218.41823330370863,1.758833303709082
221.60212090595948,3.1838876022508487
221.63212090595945,0.029999999999972715
223.9902342634042,2.3581133574447506
230.9397401609954,6.9495058975911945
234.93493645002533,3.995196289029934
234.9649364500253,0.029999999999972715
240.1251760575506,5.160239607525284
240.15767605755056,0.03249999999997044
240.19017605755056,0.03249999999999886
240.22267605755053,0.03249999999997044
244.91601573720428,4.6933396796537465
247.78321133004013,2.8671955928358557
247.8157113300401,0.03249999999997044
251.0625786154279,3.2468672853877933
252.6918999999995,1.6293213845715968
255.66825434158548,2.9763543415859885
259.61329470215156,3.9450403605660824
259.64329470215154,0.029999999999972715
259.6732947021515,0.029999999999972715
264.29211250644227,4.618817804290757
265.72439999999943,1.432287493557169
268.1279684098747,2.4035684098752768
268.1579684098747,0.029999999999972715
268.19046840987465,0.03249999999997044
271.54439129438595,3.3539228845112916
277.2735672784886,5.729175984102653
277.30856727848857,0.03499999999996817
287.6187003033702,10.310133024881623
287.65120030337016,0.03249999999997044
287.68120030337013,0.029999999999972715
295.7554255357635,8.07422523239336
303.08537926835425,7.329953732590752
303.1153792683542,0.029999999999972715
306.35444082416626,3.239061555812043
307.75689999999935,1.402459175833087
307.7868999999993,0.029999999999972715
308.8193999999993,1.0324999999999704
309.85189999999926,1.0324999999999704
311.75446472169364,1.9025647216943753
313.7038823410329,1.9494176193392718
315.2040992302387,1.500216889205774
317.88439999999923,2.6803007697605494
319.3479231557381,1.4635231557388693
320.9168999999992,1.5689768442611012
320.9468999999992,0.029999999999972715
320.97689999999915,0.029999999999972715
322.0093999999991,1.0324999999999704
322.0393999999991,0.029999999999972715
322.06939999999906,0.029999999999972715
323.10189999999903,1.0324999999999704
324.134399999999,1.0324999999999704
325.166899999999,1.0324999999999704
325.20189999999894,0.03499999999996817
325.2318999999989,0.029999999999972715
327.1695692365253,1.9376692365264034
328.2020692365253,1.0324999999999704
328.23206923652526,0.029999999999972715
328.26206923652524,0.029999999999972715
328.2920692365252,0.029999999999972715
328.3220692365252,0.029999999999972715
330.2439074547953,1.9218382182701248
331.6427771827647,1.3988697279693838
331.67527718276466,0.03249999999997044
336.5625763462178,4.887299163453122
340.27700800882116,3.714431662603374
341.3095080088211,1.0324999999999704
341.3395080088211,0.029999999999972715
341.37200800882107,0.03249999999997044
341.40450800882104,0.03249999999997044
341.434508008821,0.029999999999972715
343.4077788309617,1.9732708221407051
343.4377788309617,0.029999999999972715
346.3512199045604,2.913441073598733
346.3837199045604,0.03249999999997044
346.41371990456037,0.029999999999972715
346.44371990456034,0.029999999999972715
