Point in Time[s],Resource Demand[s]
0.0,0.04
2.201493910830916,0.04
2.782630757237393,0.04
3.0587516103870525,0.04
8.259931900422613,0.04
8.860962091613565,0.04
9.343344499168397,0.04
9.772622708341936,0.04
12.472540560963385,0.04
12.659791773351794,0.04
13.616847950590014,0.04
16.086923572493465,0.04
17.903209029866005,0.04
22.24251043259315,0.04
24.61520123299313,0.04
24.630846896010357,0.04
26.694999188505946,0.04
31.13977995106461,0.04
31.859700107032943,0.04
33.29368729500165,0.04
33.83999437352356,0.04
35.3617898595121,0.04
35.37574975364591,0.04
35.423019651198096,0.04
41.13103823256103,0.04
49.9885002514613,0.04
54.217579472393005,0.04
55.87532337376508,0.04
55.99705240436196,0.04
57.93908685360239,0.04
58.27498162257467,0.04
59.40730582419003,0.04
61.793907983685095,0.04
65.03164090969176,0.04
65.14288771885913,0.04
65.65341797022897,0.04
70.82552075273811,0.04
73.49925957105982,0.04
76.63941510844911,0.04
77.20637255364659,0.04
78.03599830587169,0.04
79.60082830824211,0.04
80.2633290691261,0.04
84.86906873848379,0.04
89.2657227441464,0.04
91.28798330485326,0.04
92.33164154855282,0.04
96.51888979042717,0.04
96.66523257347792,0.04
97.65863503397242,0.04
98.75686844824503,0.04
99.10273956404484,0.04
100.03632852828709,0.04
100.13033238329986,0.04
101.67855295952992,0.04
102.34932323167003,0.04
102.44888723813713,0.04
102.74096263734982,0.04
103.09031733457395,0.04
106.23859704047558,0.04
107.22277347199797,0.04
108.54278200003492,0.04
112.40913272327384,0.04
113.12400013195662,0.04
117.29261837492045,0.04
120.16012121581826,0.04
123.31270824590486,0.04
123.80631059479929,0.04
128.8356284003714,0.04
129.4265060263883,0.04
132.2065733146032,0.04
134.40750703701107,0.04
139.24517092494239,0.04
139.53305451676795,0.04
139.54894945699075,0.04
140.09131975852557,0.04
141.9052772255736,0.04
142.3916263626134,0.04
145.33272186583392,0.04
145.50019462355954,0.04
148.95051338727512,0.04
149.18600060429094,0.04
149.6629377013893,0.04
153.5660976636937,0.04
157.79063640003326,0.04
158.89403653823777,0.04
159.40605041431274,0.04
160.41166572922995,0.04
161.79776002233146,0.04
163.4312319537725,0.04
163.54851457919614,0.04
166.24640666125418,0.04
166.48611831021051,0.04
167.60341797019458,0.04
172.63344044795892,0.04
173.64332502979022,0.04
175.07629252321456,0.04
178.32273254983156,0.04
180.03781075958634,0.04
181.3969127074931,0.04
185.8723910492903,0.04
187.60465668791684,0.04
188.2611160920996,0.04
188.9221558392179,0.04
191.72762674567525,0.04
197.73112243484528,0.04
197.9447992168617,0.04
200.72604459030788,0.04
202.51376191209064,0.04
202.66298746346783,0.04
204.26008178921623,0.04
206.25783783055113,0.04
207.07715461517586,0.04
208.65569812457272,0.04
208.97587753545594,0.04
211.1816802909794,0.04
215.76979617554431,0.04
216.80782546287816,0.04
218.00290634105022,0.04
219.07921820934644,0.04
219.18268457972292,0.04
219.46615639073616,0.04
222.3995326298036,0.04
223.53030631944438,0.04
224.29913664812563,0.04
227.36381889406744,0.04
228.69821704826484,0.04
229.7014568301465,0.04
229.96101147260816,0.04
231.1416710057371,0.04
233.5724102544085,0.04
233.67642467953345,0.04
233.9729203502104,0.04
238.7330247385761,0.04
239.55836425137784,0.04
