Point in Time[s],State of Active Resource[]
382.28214665829324,1
383.28214665829324,0
383.3986196845104,1
384.3986196845104,0
392.6262811616332,1
392.7983299002511,2
393.6262811616332,2
394.4542324230153,1
394.6262811616332,0
