Point in Time[s],Waiting Time[s]
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
62.033724037650835,0.0
63.11871842600483,0.0
64.61829617178728,0.0
65.14719663099795,0.0
66.47073439824294,0.0
69.6875137754874,0.0
69.7690154266941,0.0
71.18324822582893,0.0
72.22132172777198,0.0
72.39880644920851,0.0
72.96815426514074,0.0
74.44873372042304,0.0
80.23835482345652,0.0
80.4104827855648,0.0
80.83770422899089,0.0
83.91159028515257,0.0
85.05080128434989,0.0
85.28913509851043,0.0
86.45340662154956,0.0
87.09168778788182,0.0
88.0860893011097,0.0
88.49473269863995,0.0
88.9468296604142,0.0
89.67724996549347,0.0
89.76647067696653,0.0
90.65304988484029,0.0
91.13128934824532,0.0
91.60051577570256,0.0
91.67919486111133,0.0
91.77201938697605,0.0
91.92004343455713,0.0
92.3174566925595,0.0
92.48470716571822,0.0
92.51872337682191,0.0
93.14950415958727,0.0
93.49943726013318,0.0
94.8702318078382,0.0
95.02992965600777,0.0
95.7629861792216,0.0
95.87958385722766,0.0
95.94059040928761,0.0
95.95579890426131,0.0
96.61171161875002,0.0
97.12103712388708,0.0
97.15799525491336,0.0
97.23069818593044,0.0
97.3007237527071,0.0
97.41888256524638,0.0
97.44540063751398,0.0
97.55043851783644,0.0
97.73778755273061,0.0
97.85629251985222,0.0
97.87008758936511,0.0
98.071509635006,0.0
98.11018840811178,0.0
98.11608476600647,0.0
98.21127151785852,0.0
98.29249968744382,0.0
98.30315682002417,0.0
98.73220712699197,0.0
99.26639904987316,0.0
99.74681962163154,0.0
99.97613855186994,0.0
100.00627878109069,0.0
100.25471175699793,0.0
100.57030530431763,0.0
100.62604472648847,0.0
101.0403634550128,0.0
101.31451078429333,0.0
101.43407932163134,0.0
101.70402967974056,0.0
102.0552581721653,0.0
102.79476085643778,0.0
102.85892895626411,0.0
103.09661418775924,0.0
103.50572962681416,0.0
103.56162784364116,0.0
103.57236571002323,0.0
104.15091599664348,0.0
104.25606360896764,0.0
104.37434081782101,0.0
104.6040209846862,0.0
104.67300365392984,0.0
104.86710350025284,0.0
105.11005626577388,0.0
105.65162311287636,0.0
107.38407462566184,0.0
108.03953866727488,0.0
108.13144918231473,0.0
108.17702670075724,0.0
108.20272967658732,0.0
108.31544322699098,0.0
108.43782300750071,0.0
108.93474060625775,0.0
109.27801572492652,0.0
109.8621529109794,0.0
110.40757491693898,0.0
111.00505508327815,0.0
111.16207043498561,0.0
111.55585442322749,0.0
111.61185692942938,0.0
111.8132667244907,0.0
111.91351489572457,0.0
113.06436804826161,0.0
113.07156496774705,0.0
113.0998321544355,0.0
113.48049736238167,0.0
113.73211766448799,0.0
113.75016815624524,0.0
113.94177544934017,0.0
115.28156284695467,0.0
115.31413912245041,0.0
115.41608965956257,0.0
115.70680494210848,0.0
115.85478111540466,0.0
115.96835778446594,0.0
116.03545516612247,0.0
