Point in Time[s],Waiting Time[s]
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
61.64308529006983,0.0
65.7156695224176,0.0
66.8640374919233,0.0
67.1662983926932,0.0
67.49261790433266,0.0
68.59735159944645,0.0
69.84815291498867,0.0
70.50250396421247,0.0
70.89837122733394,0.0
72.54224729481366,0.0
73.97801150876396,0.0
75.90643417435788,0.0
76.4737007388758,0.0
76.78436887999165,0.0
81.32262834965239,0.0
81.46140680143311,0.0
82.98638855225873,0.0
83.98152373259883,0.0
84.36965409301997,0.0
84.52867793784905,0.0
87.04851884473906,0.0
87.79076200036485,0.0
87.80736563491342,0.0
87.84273719251172,0.0
88.29797367858816,0.0
88.80668858123359,0.0
88.98622871945608,0.0
89.65523251116292,0.0
89.79224645131922,0.0
89.81445675786448,0.0
89.98936845877375,0.0
90.14987545207458,0.0
90.46656823623168,0.0
90.48406526410294,0.0
90.50586368940743,0.0
90.61078615797561,0.0
90.79689760688782,0.0
90.87189648803101,0.0
91.54001590782369,0.0
91.55582175900959,0.0
91.62628747319202,0.0
91.99103693350848,0.0
92.13887732822943,0.0
92.4814341153397,0.0
92.96814443141606,0.0
93.04597122985629,0.0
93.45972258293529,0.0
93.4611914244277,0.0
93.59541806097104,0.0
93.7155413723502,0.0
93.85057468366132,0.0
94.06229401323147,0.0
94.23860682895248,0.0
94.35324192037969,0.0
94.50680055007027,0.0
94.57522997084386,0.0
94.75487036104894,0.0
95.00915621960074,0.0
95.31634016934416,0.0
95.41196582159475,0.0
95.51645344508006,0.0
95.60985556055459,0.0
95.85906959294815,0.0
95.9118355736279,0.0
96.16845864087433,0.0
96.38439569821986,0.0
96.50987669635273,0.0
96.86816772851871,0.0
96.96257521777693,0.0
97.08078946193557,0.0
97.25315910356365,0.0
97.41251570907853,0.0
97.6573663535231,0.0
97.71318442507952,0.0
97.92972581187936,0.0
98.37703678884665,0.0
98.81765462772539,0.0
98.8797135444333,0.0
99.01732436523453,0.0
99.09709609582778,0.0
99.12736150290067,0.0
99.29248706429154,0.0
99.41739162440925,0.0
99.52491181341293,0.0
99.90832431388822,0.0
99.96895431122753,0.0
100.02585852099575,0.0
101.01499277749346,0.0
101.26382926400126,0.0
101.63322868888675,0.0
101.63369211681507,0.0
102.87067873210492,0.0
102.90119767354459,0.0
102.9500945955873,0.0
103.05346507437412,0.0
103.41946619919831,0.0
103.47405453639733,0.0
103.83886678397224,0.0
103.90515034463041,0.0
104.15567023783049,0.0
104.88781732107542,0.0
104.89209703892475,0.0
105.42756863473106,0.0
106.02962368065347,0.0
106.51564129919343,0.0
106.85250632536388,0.0
107.31946878295932,0.0
107.58938205931183,0.0
107.6040092062567,0.0
107.84973211487137,0.0
107.90483649376218,0.0
108.12569136378552,0.0
108.26804366598815,0.0
108.43964365482093,0.0
108.54234080134746,0.0
108.73769881073117,0.0
108.8892059083678,0.0
