Point in Time[s],Utilization of Active Resource[]
0.11,1.0
2.7700546589692028,1.0
3.11,1.0
3.449945341030797,1.0
3.5597527221355287,1.0
3.5997527221355288,1.0
4.109999999999999,1.0
4.660247277864471,1.0
5.190494555728942,1.0
7.848922016958514,1.0
8.09,1.0
8.210538991520743,1.0
8.250538991520743,1.0
9.11,0.0
9.246969108059165,1.0
9.522357205131966,1.0
10.437241227593468,1.0
11.215772458803116,1.0
11.246969108059165,1.0
11.65495338164671,1.0
12.436310323730613,1.0
12.971581010986364,1.0
13.437241227593468,1.0
14.177730817190252,1.0
14.808425176076138,1.0
15.013059296085531,1.0
15.282848146545241,1.0
15.327812954955194,1.0
16.71754161352046,1.0
16.853997373616018,1.0
16.930832305133883,1.0
16.96638075373612,1.0
16.982435522324707,1.0
21.359895421932965,1.0
23.829266553478114,1.0
23.92881915327208,1.0
24.295808257749098,1.0
24.35412597078297,1.0
26.383706400021424,1.0
26.618506597711235,1.0
26.64785662242246,1.0
30.603374510449846,1.0
30.744858779738674,1.0
31.613906613838708,1.0
32.31631369713136,1.0
32.530431095466554,1.0
32.72882801943632,1.0
32.84032015999608,1.0
34.022225340058604,1.0
34.93966616888421,1.0
35.428667835809634,1.0
35.4830013543569,1.0
36.575878976887566,1.0
38.17442132651184,1.0
39.34812481288928,1.0
39.65615212800058,1.0
39.67733915133803,1.0
39.80432520814945,1.0
39.81586939513231,1.0
40.528010738118724,1.0
40.717457260141174,1.0
40.734679671234126,1.0
41.57931215868938,1.0
42.02204239342217,1.0
42.87554057277105,1.0
42.99337951950575,1.0
43.07432428001272,1.0
43.10432428001272,1.0
44.821025493050065,1.0
45.94978909468569,1.0
46.17895315639789,1.0
46.18691116257511,1.0
46.29197929100011,1.0
46.30005258632884,1.0
46.54540793338788,1.0
48.65176198031937,1.0
48.760753703260534,1.0
48.91899268682287,1.0
48.93680806725643,1.0
50.38601605351954,1.0
51.43386151283726,1.0
52.38185908525831,1.0
52.61950950896822,1.0
52.7684090726648,1.0
52.85181829515402,1.0
52.864126488681414,1.0
52.87946295455965,1.0
52.880314980441774,1.0
53.09815143041377,1.0
54.18793380468644,1.0
55.76385905825594,1.0
55.911953926469394,1.0
56.00269182761586,1.0
57.110128179243766,1.0
57.65388271240593,1.0
57.68250137204605,1.0
58.852325953649654,1.0
61.83974766240702,1.0
63.3045945419969,1.0
64.46860075404588,1.0
64.61464814802582,1.0
64.68359833781682,1.0
66.1615909897833,1.0
69.8166500451903,1.0
70.26302713809669,1.0
70.47889219853424,1.0
70.51200430620143,1.0
71.67229500778934,1.0
72.07320756164782,1.0
73.51726438573941,1.0
73.59326737648108,1.0
74.6913726745549,1.0
76.38350196279114,1.0
78.429264057281,1.0
82.50362325443626,1.0
84.60997730136775,1.0
86.52611488533151,1.0
86.63378240957091,1.0
86.64147294701658,1.0
87.13654206229859,1.0
87.7625298278834,1.0
88.1357899718674,1.0
88.1645022906354,1.0
88.23849793695885,1.0
88.39394654752567,1.0
88.8214909580337,1.0
90.49662414104165,1.0
90.85367537815499,1.0
92.577664977926,1.0
93.25662880959992,1.0
94.93933796904827,1.0
98.05703210829058,1.0
98.36542092504635,1.0
98.80563875525615,1.0
99.1557635859055,1.0
99.24696910805916,0.0
105.29180107178287,1.0
106.29180107178287,0.0
110.29449054050495,1.0
111.29449054050495,0.0
116.48731214489156,1.0
118.48731214489156,0.0
137.48638434127088,1.0
138.48638434127088,0.0
141.87675178788658,1.0
