Point in Time[s],Waiting Time[s]
50.1272,50.1272
50.17,0.0
87.47187046274252,0.0
87.50187046274252,0.0
87.53187046274252,0.0
87.56187046274252,0.0
87.59187046274252,0.0
87.62187046274252,0.0
87.65187046274252,0.0
87.68187046274252,0.0
87.71437046274252,0.0
109.73871486801112,0.0
109.76871486801112,0.0
109.79871486801112,0.0
115.1118574941054,0.0
115.14435749410539,0.0
118.85491907521904,0.0
118.88741907521904,0.0
120.14367134861348,0.0
120.17367134861348,0.0
120.20367134861348,0.0
120.23367134861348,0.0
120.26617134861348,0.0
120.29617134861348,0.0
121.32867134861348,0.0
121.35905422522856,0.0
121.39117134861348,0.0
121.42117134861348,0.0
122.45367134861348,0.0
123.48617134861348,0.0
123.51867134861348,0.0
123.55117134861348,0.0
125.03375698056175,0.0
125.06625698056175,0.0
126.58367134861348,0.0
127.61617134861348,0.0
127.64617134861348,0.0
128.67867134861348,0.0
128.70867134861345,0.0
129.74117134861342,0.0
129.7736713486134,0.0
129.80367134861336,0.0
129.83367134861334,0.0
129.8636713486133,0.0
129.89367134861328,0.0
130.92617134861325,0.0
130.95617134861322,0.0
131.9886713486132,0.0
132.01867134861317,0.0
132.04867134861314,0.0
133.0811713486131,0.0
134.11367134861308,0.0
134.14367134861305,0.0
135.17617134861302,0.0
135.208671348613,0.0
135.23867134861297,0.0
135.27117134861294,0.0
135.3011713486129,0.0
137.8940706932695,0.0
137.92407069326947,0.0
139.33617134861288,0.0
139.36617134861285,0.0
140.72649715839424,0.0
142.39867134861282,0.0
142.4286713486128,0.0
142.45867134861277,0.0
143.49117134861274,0.0
143.5211713486127,0.0
144.55367134861268,0.0
144.58367134861265,0.0
144.61367134861263,0.0
144.6436713486126,0.0
145.87994074683425,0.0
145.90994074683422,0.0
145.9399407468342,0.0
149.59266307647073,0.0
149.6226630764707,0.0
153.36706637756802,0.0
156.97567182244012,0.0
157.0056718224401,0.0
157.04067182244006,0.0
157.07067182244003,0.0
157.10067182244,0.0
157.13067182243998,0.0
157.16067182243995,0.0
157.1913119441613,0.0
157.22567182243992,0.0
157.2581718224399,0.0
160.17697009023334,0.0
160.2069700902333,0.0
162.49706225113036,0.0
164.2896292342079,0.0
164.31962923420787,0.0
164.34962923420784,0.0
164.3796292342078,0.0
164.40962923420778,0.0
165.67617134861257,0.0
165.70617134861254,0.0
165.73617134861252,0.0
165.76641325191082,0.0
166.9756679643908,0.0
167.00566796439077,0.0
171.62087302958122,0.0
171.6508730295812,0.0
171.68087302958116,0.0
173.80117134861248,0.0
174.83367134861246,0.0
174.86367134861243,0.0
176.2059231490685,0.0
177.8961713486124,0.0
177.92617134861237,0.0
177.96117134861234,0.0
177.9911713486123,0.0
179.02367134861228,0.0
181.16935871547244,0.0
183.35226930643086,0.0
183.38544754978312,0.0
187.78439532973385,0.0
187.81689532973382,0.0
187.8468953297338,0.0
189.05617134861228,0.0
190.53279317449633,0.0
192.08867134861225,0.0
193.12117134861222,0.0
194.93987570894691,0.0
198.41585805924296,0.0
200.1536713486122,0.0
201.2214219529801,0.0
203.18617134861216,0.0
203.21617134861214,0.0
204.60570178527334,0.0
204.6357017852733,0.0
204.66570178527328,0.0
207.10860574293218,0.0
208.2511713486121,0.0
209.43848817291237,0.0
209.46848817291234,0.0
209.49848817291232,0.0
209.5309881729123,0.0
212.1946944627814,0.0
213.2863892527223,0.0
214.31888925272227,0.0
214.34888925272224,0.0
214.37888925272222,0.0
215.4113892527222,0.0
216.44388925272216,0.0
217.47888925272213,0.0
217.5088892527221,0.0
218.54138925272207,0.0
218.57138925272204,0.0
218.60138925272202,0.0
220.61226644040133,0.0
220.6468119087361,0.0
220.6772664404013,0.0
220.7080692115866,0.0
220.73976644040127,0.0
220.76976644040124,0.0
221.8047664404012,0.0
223.44620264332679,0.0
224.83726644040118,0.0
224.86726644040115,0.0
225.89976644040112,0.0
