Point in Time[s],Response Time[s]
0.015,0.015
50.1528,40.1378
100.1678,40.015
153.8641409119509,43.6963409119509
206.21454486960988,42.35040395765898
256.22954486960987,40.014999999999986
308.1970448696099,41.96750000000003
358.2120448696099,40.014999999999986
