Point in Time[s],Waiting Time[s]
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
62.251484647680115,0.0
62.64333907239292,0.0
66.79207266511843,0.0
69.63084340273375,0.0
72.81043477348953,0.0
81.99211930800621,0.0
83.73338069517307,0.0
84.26886425453074,0.0
87.03659498949763,0.0
89.10373383919816,0.0
90.47918089755362,0.0
90.91357823676982,0.0
91.2436419513057,0.0
91.86406118109166,0.0
91.9146300260708,0.0
92.48785713096837,0.0
92.7498310243879,0.0
93.07224012282435,0.0
93.28941391663525,0.0
93.87335673284836,0.0
93.99039610885285,0.0
94.02385521304326,0.0
94.04756578094216,0.0
95.36715577039246,0.0
95.43161600501607,0.0
95.46473248905895,0.0
95.55620096260286,0.0
95.58617901835393,0.0
95.6063401889126,0.0
95.63386681222917,0.0
95.79934785019324,0.0
95.9557615096424,0.0
96.61106895560356,0.0
97.45023807003928,0.0
97.67596108245381,0.0
98.0142684269757,0.0
98.37461306197,0.0
98.52911499214173,0.0
98.8489631275573,0.0
99.24214059581834,0.0
99.42555073590394,0.0
99.499520862539,0.0
99.77889140951046,0.0
99.85419875034145,0.0
100.04812995431814,0.0
100.12931185807204,0.0
100.2772048602327,0.0
100.3260299841798,0.0
100.42759698864384,0.0
100.58657142478204,0.0
100.70803857685193,0.0
100.71114911126895,0.0
100.72789086405686,0.0
101.08087338989328,0.0
101.21445419797722,0.0
101.47179583677413,0.0
101.55801072166703,0.0
101.56342506352141,0.0
101.57866030358532,0.0
101.61666415552459,0.0
101.6978732625807,0.0
101.73005511589989,0.0
102.02505177399208,0.0
102.36745501234499,0.0
102.49337855138846,0.0
102.81009239866896,0.0
102.93902785406661,0.0
103.10500397827117,0.0
104.11718753512238,0.0
104.30711561263044,0.0
104.37664247270845,0.0
104.51487093135182,0.0
104.80931586821752,0.0
107.45229333063575,0.0
107.47317408224312,0.0
108.30921623335183,0.0
108.807877660671,0.0
109.48728753756379,0.0
109.53737715255637,0.0
110.35978600993835,0.0
110.43049171801137,0.0
110.604120256714,0.0
110.92906918897937,0.0
110.95508615994981,0.0
111.06411116351296,0.0
111.18174648633847,0.0
111.34152961953038,0.0
111.52733961479099,0.0
111.67922346251785,0.0
111.78882379256994,0.0
111.91636977432874,0.0
111.97892910870114,0.0
112.28485456756871,0.0
112.53729492612551,0.0
112.57109764331567,0.0
112.64651575822195,0.0
113.0421842853328,0.0
113.53755132914924,0.0
113.91698841292434,0.0
114.2627956678317,0.0
114.42215786418778,0.0
114.55381453554836,0.0
114.94086332615753,0.0
115.00913683436538,0.0
115.0511303921195,0.0
115.2630903354386,0.0
115.39118297246745,0.0
115.83497743874966,0.0
115.9879102017595,0.0
116.03650005452144,0.0
116.8221674232986,0.0
116.92594656666324,0.0
117.0636290206854,0.0
117.23155625757009,0.0
117.47111824029479,0.0
117.5368985279183,0.0
117.80087227921898,0.0
