Point in Time[s],Resource Demand[s]
0.055,0.04
0.7647563757241778,0.04
0.9344363167900304,0.04
1.288519404991777,0.04
5.038711310044787,0.04
9.150352081095381,0.04
12.900473845564633,0.04
14.534555809298752,0.04
16.0812678304399,0.04
16.557968798592,0.04
21.774049815838364,0.04
23.12278288055975,0.04
23.819109196229135,0.04
25.497914395909504,0.04
27.95188778341069,0.04
28.409005728546692,0.04
28.69459506281554,0.04
30.954114887961563,0.04
31.425107085078952,0.04
39.72650317822266,0.04
41.96683052334586,0.04
42.03683052334586,0.04
43.68642753575961,0.04
50.94575371596933,0.04
51.86262436613147,0.04
54.00383363948691,0.04
57.80000724892408,0.04
58.40631074104175,0.04
59.5312135729645,0.04
61.03935590771964,0.04
62.1584275716983,0.04
63.177404933335964,0.04
63.932855960578934,0.04
65.99297910722629,0.04
68.61872582394109,0.04
69.01852294747832,0.04
72.579156477302,0.04
74.57929063658648,0.04
75.96471622939929,0.04
77.53975603775463,0.04
81.81990334713977,0.04
82.45618959793308,0.04
83.27684621759633,0.04
83.40842395714587,0.04
85.1270450763031,0.04
88.78179309193987,0.04
89.11126916254686,0.04
90.5529403653864,0.04
91.48919966901896,0.04
92.92927201937638,0.04
93.26089655747583,0.04
94.27672472259803,0.04
97.94098023615712,0.04
101.05762328971352,0.04
103.63273536144271,0.04
104.80777210979653,0.04
108.68022187761593,0.04
110.21656309971269,0.04
112.10985824215568,0.04
112.97077266339676,0.04
114.25251603915967,0.04
121.28669962953514,0.04
121.51321668379977,0.04
121.92547371705079,0.04
126.14371716918303,0.04
126.80702131317703,0.04
127.40283303097011,0.04
128.75596055059583,0.04
131.9114940667587,0.04
132.85643697547798,0.04
134.3298692036489,0.04
134.92819504706546,0.04
137.6508004365888,0.04
138.19825266438215,0.04
139.09926430818751,0.04
145.5427989839794,0.04
145.92832448193022,0.04
148.00733882374107,0.04
149.53795601678974,0.04
150.0224721675049,0.04
151.40451467872361,0.04
151.56178628585215,0.04
153.353097302606,0.04
160.69711622702155,0.04
165.95820109508622,0.04
169.4104150965774,0.04
170.20646351186645,0.04
171.5512971739291,0.04
172.51041509657733,0.04
173.0910378011514,0.04
173.30774043132934,0.04
173.99170081358142,0.04
177.45889285894276,0.04
177.97465964430327,0.04
178.0068576558769,0.04
182.78363167790815,0.04
182.9423997650636,0.04
182.9573997650636,0.04
182.99174136741524,0.04
190.2652024781818,0.04
194.4785692847552,0.04
195.31571156221779,0.04
195.38571156221775,0.04
196.06019521185732,0.04
201.26882309217982,0.04
204.1459387497108,0.04
205.56935932777338,0.04
210.25132130963186,0.04
212.9430864796665,0.04
214.7036056392329,0.04
215.77057891648474,0.04
216.96351282092655,0.04
219.53591275015364,0.04
220.3859292691357,0.04
221.11519559195116,0.04
221.32004256974508,0.04
221.93427882927134,0.04
223.6581269591336,0.04
224.47579105029303,0.04
225.03505907721316,0.04
227.50021460434135,0.04
229.70672628447375,0.04
232.2240283857395,0.04
233.83454009825041,0.04
235.29251635784482,0.04
