Point in Time[s],Resource Demand[s]
0.055,0.04
0.42401967463966017,0.04
4.454246005132725,0.04
4.709146582660258,0.04
4.724146582660258,0.04
5.746555928251005,0.04
16.51202478573835,0.04
16.754034527791635,0.04
19.1307899507014,0.04
19.227005650434695,0.04
21.9848947321302,0.04
24.178997190804303,0.04
27.97329469487646,0.04
28.881982830282272,0.04
30.310988940928407,0.04
35.664624096772435,0.04
38.840007244025585,0.04
39.251889914880984,0.04
39.725518947881476,0.04
41.75038653519689,0.04
43.651839354834046,0.04
43.80114135132853,0.04
46.77514431557118,0.04
48.69685583614039,0.04
50.53599864574725,0.04
51.267831410044735,0.04
52.66472940541349,0.04
56.993866067357104,0.04
58.60680721407037,0.04
59.26912779234627,0.04
59.61762439917127,0.04
59.68762439917127,0.04
62.157892674336324,0.04
63.891019301237826,0.04
66.0211153125518,0.04
66.75948366192165,0.04
71.78287562964259,0.04
74.86420788296822,0.04
75.2859962318143,0.04
76.8084267607615,0.04
77.9753856355596,0.04
78.15119229028682,0.04
79.59987061253675,0.04
80.08800562046426,0.04
80.10300562046426,0.04
82.5951271326461,0.04
85.66097493175216,0.04
85.67597493175217,0.04
89.52710901385687,0.04
89.6389519566014,0.04
90.3879734568896,0.04
90.60927103735968,0.04
91.87440817336875,0.04
92.58137376544768,0.04
93.53235105951119,0.04
97.67368806483834,0.04
99.30235589423519,0.04
99.50795126226191,0.04
103.66808640234218,0.04
104.99663779183692,0.04
106.5785037905995,0.04
107.29679841771511,0.04
107.34375994290345,0.04
109.35281575317865,0.04
110.07834742921183,0.04
110.91765433521768,0.04
110.98765433521768,0.04
111.65013775990808,0.04
111.67867313494897,0.04
112.21474485829339,0.04
112.4761264814164,0.04
113.39821629986749,0.04
114.3777152193101,0.04
118.0266438353144,0.04
119.75941575970832,0.04
120.9872179091588,0.04
121.01072290675587,0.04
121.74243259537508,0.04
123.13169703765939,0.04
127.04014362197246,0.04
128.4503801471688,0.04
130.0589989290919,0.04
133.2325128092473,0.04
135.10693752413528,0.04
144.19544165045943,0.04
155.7377252956825,0.04
156.88909082994616,0.04
159.2829616975859,0.04
161.51361721266107,0.04
163.10984005989403,0.04
163.28366778785863,0.04
165.55083223227396,0.04
167.3649088709882,0.04
168.42721644842848,0.04
170.2696115573659,0.04
172.1443936911424,0.04
173.50124651766646,0.04
178.30133055784015,0.04
180.4111299957391,0.04
180.53064770173978,0.04
182.75838307053235,0.04
184.40002174809698,0.04
185.1163135622313,0.04
188.65561158697156,0.04
190.505363321424,0.04
191.43863128534363,0.04
198.5493780602466,0.04
198.72449435918662,0.04
204.70998901693247,0.04
205.85681610806614,0.04
206.5990578260303,0.04
208.99817847344073,0.04
209.4402919443736,0.04
216.56037976744366,0.04
216.63037976744363,0.04
222.40595126031334,0.04
222.4759512603133,0.04
225.4097412488692,0.04
227.86128766837976,0.04
230.9612876683797,0.04
234.73257466496003,0.04
235.4564514019457,0.04
235.7271098531174,0.04
237.96665074580898,0.04
238.24979526951367,0.04
238.7902276364262,0.04
239.70331603680546,0.04
241.78992942858696,0.04
243.84155624608078,0.04
247.02519319633745,0.04
247.27792183205608,0.04
247.4760384430372,0.04
249.72187505457038,0.04
250.93650753875107,0.04
252.15754835477955,0.04
253.58464818375316,0.04
258.7952014206555,0.04
265.6024786487429,0.04
269.2935843784859,0.04
275.89942479697373,0.04
277.6741834792883,0.04
283.7279225631469,0.04
283.74829436433214,0.04
288.1158464986874,0.04
289.3218524516442,0.04
289.84477713437036,0.04
292.73977079794645,0.04
304.8698977344784,0.04
305.0771494596394,0.04
310.90272951394627,0.04
311.1397616140802,0.04
311.1547616140802,0.04
311.24976161408017,0.04
312.2055381444895,0.04
313.84746662389915,0.04
315.80488306565246,0.04
321.9407936589646,0.04
324.6476819368266,0.04
325.0066382881629,0.04
325.03711661001034,0.04
338.23555497684663,0.04
339.3838804360014,0.04
341.9691471938424,0.04
343.25776291570514,0.04
346.0673271548399,0.04
346.9765552105333,0.04
347.8758106678318,0.04
351.6927096272694,0.04
352.8911329092721,0.04
358.5107322807993,0.04
360.1678678594247,0.04
362.87407850503536,0.04
363.0487546591397,0.04
363.27354957440366,0.04
367.041146243783,0.04
367.6585366047473,0.04
368.8630897047574,0.04
371.47006893340983,0.04
372.036046498332,0.04
372.8595417251684,0.04
377.83997954634987,0.04
378.77357087969773,0.04
379.0479512491459,0.04
379.1179512491459,0.04
379.51479323423723,0.04
383.5124810372636,0.04
388.34794870323697,0.04
391.3798057908819,0.04
393.9717360046519,0.04
395.682265495443,0.04
396.21431113395295,0.04
399.4766001729054,0.04
403.24204313195924,0.04
404.68568843757356,0.04
404.860301629376,0.04
406.52995070802126,0.04
406.7549018815122,0.04
406.975408867441,0.04
411.7458589475873,0.04
413.1093593037818,0.04
414.1236656068809,0.04
416.3548525715121,0.04
417.82768751778804,0.04
418.1507124300256,0.04
418.733777323516,0.04
419.91851485639955,0.04
421.32355878829486,0.04
423.4043561442425,0.04
423.8161164580895,0.04
427.0451556744314,0.04
430.04931204807633,0.04
431.3817134121058,0.04
432.14228466998316,0.04
434.7929702525368,0.04
434.8829709656225,0.04
435.41233343692073,0.04
435.7921939279417,0.04
437.6169339190276,0.04
442.28537853751027,0.04
442.41245366114333,0.04
447.48911077946985,0.04
455.60956261127865,0.04
456.27050006791745,0.04
460.77295702638014,0.04
467.7893779233151,0.04
471.29798119529687,0.04
472.8708504670819,0.04
473.6663962098947,0.04
476.91946756431963,0.04
479.843713465135,0.04
482.49762560358494,0.04
482.85627264427916,0.04
484.53851828282455,0.04
487.59475176806365,0.04
487.67497531907617,0.04
488.33807882846224,0.04
488.5566193008148,0.04
490.0257791014812,0.04
491.6462933786209,0.04
494.6850961629203,0.04
499.37674835329784,0.04
500.21931077921676,0.04
500.3092277548704,0.04
501.1427928476855,0.04
506.1430423406615,0.04
506.17029685725134,0.04
509.25939380356306,0.04
509.50738592914377,0.04
511.29317095596497,0.04
512.4732673022653,0.04
512.7559174812432,0.04
514.2220800909071,0.04
515.0513371368614,0.04
517.5296447763615,0.04
519.2825902057274,0.04
526.9322197789626,0.04
527.0022197789625,0.04
531.0340777487557,0.04
533.7666373502187,0.04
533.948300020681,0.04
534.8666373502186,0.04
536.7539161025389,0.04
543.8052812867824,0.04
545.4326861439421,0.04
546.9680379379408,0.04
547.2709416234434,0.04
548.5794287499658,0.04
552.6866968798614,0.04
556.9751618237174,0.04
557.9537556729832,0.04
560.5403277793049,0.04
561.8287858227029,0.04
562.8664870860295,0.04
564.2849713351154,0.04
564.7205742686542,0.04
565.8533350425477,0.04
566.9409774635102,0.04
567.6340906855157,0.04
570.0151002395305,0.04
573.9877485459723,0.04
574.8808213079232,0.04
576.1100790793387,0.04
579.4115610984326,0.04
579.4373304256432,0.04
581.3581262961161,0.04
584.4389148301075,0.04
586.8343802177111,0.04
587.580765855132,0.04
588.683912985335,0.04
590.4304892903501,0.04
591.791126046185,0.04
593.4554056640789,0.04
594.1824908587417,0.04
