Point in Time[s],Resource Demand[s]
0.0,0.04
0.3690196746396602,0.04
4.399246005132725,0.04
4.621546591548728,0.04
4.628946600437197,0.04
5.691555928251005,0.04
16.45702478573835,0.04
16.699034527791635,0.04
19.0757899507014,0.04
19.172005650434695,0.04
21.9298947321302,0.04
24.123997190804303,0.04
27.91829469487646,0.04
28.826982830282272,0.04
30.255988940928408,0.04
35.609624096772436,0.04
38.785007244025586,0.04
39.196889914880984,0.04
39.670518947881476,0.04
41.69538653519689,0.04
43.596839354834046,0.04
43.74614135132853,0.04
46.72014431557118,0.04
48.64185583614039,0.04
50.48099864574725,0.04
51.212831410044735,0.04
52.60972940541349,0.04
56.938866067357104,0.04
58.55180721407037,0.04
59.21412779234627,0.04
59.56262439917127,0.04
59.62739252914397,0.04
62.102892674336324,0.04
63.836019301237826,0.04
65.95606961445051,0.04
66.70448366192164,0.04
71.72787562964258,0.04
74.80920788296821,0.04
75.23099623181429,0.04
76.7534267607615,0.04
77.9203856355596,0.04
78.09619229028681,0.04
79.54487061253674,0.04
80.00180877060097,0.04
80.01061192073769,0.04
82.54012713264609,0.04
85.57180276229947,0.04
85.57763059284677,0.04
89.47210901385687,0.04
89.5839519566014,0.04
90.33297345688959,0.04
90.55427103735967,0.04
91.81940817336874,0.04
92.52637376544767,0.04
93.47735105951118,0.04
97.61868806483834,0.04
99.24735589423518,0.04
99.4529512622619,0.04
103.61308640234218,0.04
104.94163779183691,0.04
106.52350379059949,0.04
107.2417984177151,0.04
107.28875994290344,0.04
109.29781575317864,0.04
110.02334742921182,0.04
110.86265433521767,0.04
110.92699158934667,0.04
111.58367313494897,0.04
111.61220850998986,0.04
112.15974485829338,0.04
112.4211264814164,0.04
113.34321629986748,0.04
114.3227152193101,0.04
117.9716438353144,0.04
119.70441575970831,0.04
120.91572290675587,0.04
120.93922790435295,0.04
121.68743259537507,0.04
123.07669703765939,0.04
126.98514362197245,0.04
128.39538014716882,0.04
130.00399892909192,0.04
133.17751280924733,0.04
135.0519375241353,0.04
144.14044165045945,0.04
155.68272529568253,0.04
156.83409082994618,0.04
159.22796169758593,0.04
161.4586172126611,0.04
163.05484005989405,0.04
163.22866778785865,0.04
165.49583223227398,0.04
167.3099088709882,0.04
168.3722164484285,0.04
170.2146115573659,0.04
172.08939369114242,0.04
173.44624651766648,0.04
178.24633055784017,0.04
180.3561299957391,0.04
180.4756477017398,0.04
182.70338307053237,0.04
184.345021748097,0.04
185.06131356223133,0.04
188.60061158697158,0.04
190.45036332142402,0.04
191.38363128534365,0.04
198.49437806024662,0.04
198.66949435918664,0.04
204.6549890169325,0.04
205.80181610806616,0.04
206.54405782603033,0.04
208.94317847344075,0.04
209.38529194437362,0.04
216.50537976744369,0.04
216.56039698178958,0.04
222.35095126031337,0.04
222.41792034150177,0.04
225.35474124886923,0.04
227.80628766837978,0.04
230.89130373060058,0.04
234.67757466496005,0.04
235.40145140194574,0.04
235.67210985311743,0.04
237.911650745809,0.04
238.1947952695137,0.04
238.73522763642623,0.04
239.64831603680548,0.04
241.73492942858698,0.04
243.7865562460808,0.04
246.97019319633748,0.04
247.2229218320561,0.04
247.42103844303722,0.04
249.6668750545704,0.04
250.8815075387511,0.04
252.10254835477957,0.04
253.52964818375318,0.04
258.74020142065547,0.04
265.54747864874287,0.04
269.2385843784859,0.04
275.8444247969737,0.04
277.61918347928827,0.04
283.65329436433217,0.04
283.67366616551743,0.04
288.0608464986874,0.04
289.2668524516442,0.04
289.78977713437035,0.04
292.68477079794644,0.04
304.8148977344784,0.04
305.02214945963937,0.04
310.84772951394626,0.04
311.0510424883541,0.04
311.0573233626279,0.04
311.1919976362075,0.04
312.1505381444895,0.04
313.79246662389914,0.04
315.74988306565245,0.04
321.8857936589646,0.04
324.5926819368266,0.04
324.9421166100104,0.04
324.9725949318578,0.04
338.1805549768466,0.04
339.3288804360014,0.04
341.9141471938424,0.04
343.20276291570514,0.04
346.0123271548399,0.04
346.9215552105333,0.04
347.8208106678318,0.04
351.6377096272694,0.04
352.83613290927207,0.04
358.4557322807993,0.04
360.1128678594247,0.04
362.81907850503535,0.04
362.9937546591397,0.04
363.21854957440365,0.04
366.98614624378297,0.04
367.6035366047473,0.04
368.8080897047574,0.04
371.4150689334098,0.04
371.981046498332,0.04
372.8045417251684,0.04
377.78497954634986,0.04
378.7185708796977,0.04
378.9929512491459,0.04
379.05282475264613,0.04
379.4597932342372,0.04
383.4574810372636,0.04
388.29294870323696,0.04
391.3248057908819,0.04
393.9167360046519,0.04
395.627265495443,0.04
396.15931113395294,0.04
399.4216001729054,0.04
403.18704313195923,0.04
404.63068843757355,0.04
404.805301629376,0.04
406.47495070802125,0.04
406.6999018815122,0.04
406.920408867441,0.04
411.6908589475873,0.04
413.0543593037818,0.04
414.06866560688087,0.04
416.2998525715121,0.04
417.77268751778803,0.04
418.09571243002557,0.04
418.678777323516,0.04
419.86351485639955,0.04
421.26855878829485,0.04
423.3493561442425,0.04
423.7611164580895,0.04
426.9901556744314,0.04
429.9943120480763,0.04
431.3267134121058,0.04
432.08728466998315,0.04
434.7379702525368,0.04
434.8279709656225,0.04
435.3573334369207,0.04
435.7371939279417,0.04
437.5619339190276,0.04
442.23037853751026,0.04
442.3574536611433,0.04
447.43411077946985,0.04
455.55456261127864,0.04
456.21550006791745,0.04
460.71795702638013,0.04
467.7343779233151,0.04
471.24298119529686,0.04
472.8158504670819,0.04
473.6113962098947,0.04
476.8644675643196,0.04
479.788713465135,0.04
482.44262560358493,0.04
482.80127264427915,0.04
484.48351828282455,0.04
487.53975176806364,0.04
487.61997531907616,0.04
488.28307882846224,0.04
488.5016193008148,0.04
489.9707791014812,0.04
491.5912933786209,0.04
494.63009616292027,0.04
499.32174835329783,0.04
500.16431077921675,0.04
500.2542277548704,0.04
501.0877928476855,0.04
506.0752968572514,0.04
506.1025513738412,0.04
509.1943463878509,0.04
509.45238592914376,0.04
511.23817095596496,0.04
512.4182673022653,0.04
512.7009174812432,0.04
514.1670800909071,0.04
514.9963371368615,0.04
517.4746447763615,0.04
519.2275902057274,0.04
526.8772197789626,0.04
526.9416905873082,0.04
530.9790777487558,0.04
533.7116373502188,0.04
533.8933000206811,0.04
534.808964277709,0.04
536.698916102539,0.04
543.7502812867824,0.04
545.3776861439421,0.04
546.9130379379409,0.04
547.2159416234434,0.04
548.5244287499659,0.04
552.6316968798615,0.04
556.9201618237174,0.04
557.8987556729833,0.04
560.485327779305,0.04
561.773785822703,0.04
562.8114870860295,0.04
564.2299713351155,0.04
564.6655742686543,0.04
565.7983350425477,0.04
566.8859774635102,0.04
567.5790906855158,0.04
569.9601002395306,0.04
