Point in Time[s],Response Time[s]
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
50.1272,50.1272
61.650140793629696,1.0024999999999977
62.37639123504364,1.0024999999999977
64.91407847999162,1.0024999999999977
66.01570827033156,1.0774925939518738
66.37593371298776,1.0024999999999977
66.94071567637968,1.0774925939518738
69.31494615188522,1.1758698827490122
69.61593027260885,1.0024999999999977
70.14157626913621,1.1758698827490122
73.7840220718651,1.965190204678109
73.82133186718698,1.965190204678109
74.31460800919615,1.0024999999999977
75.03755058375873,1.0024999999999977
77.86966002588244,1.0024999999999977
81.2036190313449,30.965936143798118
83.5002765674536,33.16885255598401
83.89364201397187,1.0024999999999977
86.06435201415226,1.1298214404482678
86.93703057370399,1.1298214404482678
88.38200371447643,37.74547175631791
89.91924273549192,1.0024999999999977
90.16192543756783,39.37391077957175
90.49388559663352,39.66978831265204
90.60727350169441,39.768057830371475
90.68235500388752,1.0024999999999977
90.85883340019996,39.97959683593296
91.0196540101668,40.1104973324176
91.69206257114332,1.0024999999999977
92.54109040178069,1.0024999999999977
93.03609615008152,41.69484472806488
93.19093353969144,41.81191690069677
93.31799085442942,41.90403345388181
93.387130420565,41.951899307360286
94.09415092018382,1.0024999999999977
94.10471360916672,42.42864666197061
94.19582399944522,42.48619006635703
94.235500042855,42.509781227303385
94.31479454228194,1.0024999999999977
94.53066072982146,42.6737593867292
95.2805081792594,1.0024999999999977
95.4541330744188,43.14868802109355
95.50809273315251,43.174080801674116
95.53090323646056,1.0477334499126982
95.66590970743651,1.0024999999999977
95.6988666565574,43.25501519342164
95.89125308353566,43.32716010353849
95.90223983056896,43.330704215484715
96.07268781428692,1.0024999999999977
96.21867862390857,43.415087893708616
96.48427339414225,43.47003853582592
97.49252387181282,43.6140743183503
97.4954336160558,43.61428985496089
97.55359211058087,43.61428985496089
97.5834398539645,43.611902035490196
97.70312566752996,43.591954399895954
97.80555770143654,43.565232999746414
97.83838532460489,43.55329568223065
98.02473091783276,43.46455968545548
98.09423510906143,43.422857170718274
98.13544357011685,2.697507233481687
98.4150069964432,43.186498937910656
98.42485653765664,43.177743790165366
98.47665087545045,43.12290272661896
98.68440946822821,42.8733152113927
98.74268305078397,2.1643213828884598
98.74491267180412,2.165436193398534
98.83087088886336,42.681084596809065
98.96850136048212,42.49123972195627
98.98857222275335,42.45912634232229
99.03253692396865,42.377477611493894
99.55842844836408,41.24478817433449
99.74353682197264,1.4916215934245685
99.77549679573553,40.702117305905844
99.81749565355504,3.9347944339588423
99.84021320520912,40.51385138743723
99.84955519026524,40.48208863824647
100.03325970287788,39.79424685570244
100.36330263363006,4.207697923996349
100.47708406975866,4.207697923996349
100.54324747842277,1.0024999999999977
101.01086598661665,3.6739160071383594
101.10984630613827,2.1652466312353056
101.12889806717261,36.202813524992905
101.86218526216032,2.466821364829471
102.03905470738168,2.8407808531734986
102.28909937094025,2.859790719003996
102.48974868487547,1.6219249531361157
102.55996112662302,2.859790719003996
102.5808616678955,2.8252680396136327
103.67146343483795,2.212782328117356
103.70966130258138,3.676084150773349
103.80813602865251,27.324813383378213
103.87032373173935,2.013922031215955
103.95637045429552,1.2603141506867388
104.23449580126062,26.018574077058375
104.43244390232893,3.676084150773349
104.79071470701042,3.409202109786918
104.82775189452455,24.130246520513893
104.94709967490296,2.9400472061093126
105.15452877768604,1.7162866247639954
106.30165055516514,1.782396075688851
107.18558721043988,5.844945904856459
107.44827317795053,6.032578738792637
107.6435130225767,6.130198661105723
107.7232070209512,6.146137460780622
108.10036067671857,6.089614320382665
108.6682897580643,3.6837722148316203
108.68050091330929,5.702854162655527
108.7873558694279,4.300295756464578
108.84563010519005,3.82564449253222
108.87117142866222,15.299417099943625
108.94226847239051,3.7628595136078786
109.2270839851894,4.808307741382208
109.334855688656,4.710920620885659
109.45171530341979,3.932675123950972
109.51943343395452,3.8989502745422726
109.5218439567154,3.891718706259624
109.57384369002081,4.847485193094116
109.88175553205835,4.511089382902938
110.04394591543905,3.3516230429865175
111.3556682944304,2.3297040317279
111.52127785592987,5.330850544838697
111.80311183538028,2.263497457565606
