Point in Time[s],Utilization of Active Resource[]
179.14320445170873,1.0
180.14320445170873,0.0
218.34481262677687,1.0
219.34481262677687,0.0
224.73945887960363,1.0
225.73945887960363,0.0
227.0545103386072,1.0
229.0545103386072,0.0
252.2394026986638,1.0
254.2394026986638,0.0
267.7692927355382,1.0
269.7692927355382,0.0
294.2651438958445,1.0
295.2651438958445,0.0
303.61780724012687,1.0
305.61780724012687,0.0
327.6590859702249,1.0
328.6590859702249,0.0
338.4614930856481,1.0
340.4614930856481,0.0
348.73240706282195,1.0
349.44680843226564,1.0
350.73240706282195,1.0
351.33430679366126,1.0
352.01800569337826,1.0
352.35985514323676,1.0
355.78865788212414,1.0
356.73240706282195,0.0
356.9544719079299,1.0
357.9544719079299,0.0
361.3552020104135,1.0
364.3552020104135,0.0
366.674809040694,1.0
369.5889624808429,1.0
369.674809040694,1.0
369.76065560054514,1.0
372.674809040694,0.0
382.0271548407296,1.0
384.0271548407296,0.0
394.80182224137343,1.0
395.3673632703937,1.0
396.54344212335866,1.0
397.80182224137343,1.0
400.23628121235316,1.0
402.0827007568504,1.0
402.1319087523715,1.0
403.2137828148909,1.0
403.7547198461507,1.0
404.6728457836312,1.0
404.80182224137343,0.0
406.0850647437402,1.0
407.0850647437402,0.0
452.57579439941975,1.0
454.01274698117413,1.0
454.57579439941975,1.0
455.13884181766537,1.0
457.57579439941975,0.0
461.91628417524043,1.0
463.91628417524043,0.0
477.05653152968625,1.0
480.05653152968625,0.0
480.98197204902186,1.0
483.98197204902186,0.0
503.04592138446094,1.0
506.04592138446094,0.0
515.3117004819682,1.0
516.400696423169,1.0
518.3117004819682,1.0
520.2227045407673,1.0
520.3117004819682,0.0
574.6710012947628,1.0
577.6710012947628,0.0
582.8508856148934,1.0
583.8508856148934,0.0
