cost:dataProcessingOnConversionRequestQueueConsuming;cost:dataProcessingDataAvailableQueueConsuming;cost:VesselUsageScenario;cost:dataProviderGetTelemetryData;response time:dataProcessingOnConversionRequestQueueConsuming;response time:dataProcessingDataAvailableQueueConsuming;response time:VesselUsageScenario;response time:dataProviderGetTelemetryData;POFOD:dataProcessingOnConversionRequestQueueConsuming;POFOD:dataProcessingDataAvailableQueueConsuming;POFOD:VesselUsageScenario;POFOD:dataProviderGetTelemetryData;lower bound confidence(response time:dataProcessingOnConversionRequestQueueConsuming);upper bound confidence(response time:dataProcessingOnConversionRequestQueueConsuming);alpha(response time:dataProcessingOnConversionRequestQueueConsuming);lower bound confidence(response time:dataProcessingDataAvailableQueueConsuming);upper bound confidence(response time:dataProcessingDataAvailableQueueConsuming);alpha(response time:dataProcessingDataAvailableQueueConsuming);lower bound confidence(response time:VesselUsageScenario);upper bound confidence(response time:VesselUsageScenario);alpha(response time:VesselUsageScenario);lower bound confidence(response time:dataProviderGetTelemetryData);upper bound confidence(response time:dataProviderGetTelemetryData);alpha(response time:dataProviderGetTelemetryData);StepAdjustmentDegreeImpl:StepAdjustment[TRANSIENT];ExpectedCPUUtilizationDegreeImpl:ExpectedPercentage[TRANSIENT];CooldownTimeConstraintDegreeImpl:CooldownConstraint[TRANSIENT];Util of ResourceContainer1 CPU;Util of ResourceContainer2 CPU;Util of Broker Node CPU;Util of ResourceContainerLoadBalancer CPU;Util of LinkingResource1 LAN;Util of ResourceContainer1 CPU;Util of ResourceContainer2 CPU;Util of Broker Node CPU;Util of ResourceContainerLoadBalancer CPU;Util of LinkingResource1 LAN;Util of ResourceContainer1 CPU;Util of ResourceContainer2 CPU;Util of Broker Node CPU;Util of ResourceContainerLoadBalancer CPU;Util of LinkingResource1 LAN;Util of ResourceContainer1 CPU;Util of ResourceContainer2 CPU;Util of Broker Node CPU;Util of ResourceContainerLoadBalancer CPU;Util of LinkingResource1 LAN;Candidate ID;
14300.0;14300.0;14300.0;14300.0;42.83999310162633;1.2225673199195124;3.7495165703111426;8.554278815912047;6.661338147750939E-16;6.661338147750939E-16;6.661338147750939E-16;6.661338147750939E-16;39.905397209685916;45.77458899356674;0.95;0.8069747388445027;1.638159900994527;0.95;3.445245442510374;4.053787698111801;0.95;-5.284436758081636;22.392994389905727;0.95;2;63.48974603086159;16.355791042761936;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22;
9500.0;9500.0;9500.0;9500.0;43.97943620659297;2.181930915354918;5.688883829011392;9.693721920878684;0.0;0.0;0.0;0.0;40.219802916137105;47.73906949704884;0.95;1.55070186032823;2.8131599703815997;0.95;5.301622455211705;6.076145202811178;0.95;-4.048106147615432;23.435549989372802;0.95;1;78.2443852963762;19.732642196961685;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23;
14000.0;14000.0;14000.0;14000.0;42.63283209269316;1.4302812053639753;3.8225440872894474;8.347117806978876;0.0;0.0;0.0;0.0;39.73747988664094;45.52818429874537;0.95;1.0415533688913758;1.8190090418365699;0.95;3.516180906416448;4.12890726816232;0.95;-5.537089807944016;22.231325421901765;0.95;1;56.28322494876603;7.637302099770627;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26;
8000.0;8000.0;8000.0;8000.0;46.527519829952915;1.8917805600690736;7.376046781006636;12.24180554423863;0.0;0.0;0.0;0.0;40.47748212424332;52.57755753566251;0.95;1.30264802066621;2.4809130994719393;0.95;6.9188475362383555;7.833246025774966;0.95;-1.6498973359563447;26.133508424433607;0.95;1;85.40712418415433;21.696183665847727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34;
9800.0;9800.0;9800.0;9800.0;38.24802372494662;1.7936068953496782;5.387472776414399;3.2480237249466235;0.0;0.0;1.0;1.0;26.904611190901214;49.591436258992026;0.95;1.264551167203111;2.32266262349625;0.95;5.012402196047697;5.762543356781213;0.95;-1.4805229825509425;7.9765704324441895;0.95;1;49.35558821028165;13.38059749145576;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35;
