Point in Time[s],State of Active Resource[]
64.5822621374059,44
65.25657750613036,44
65.9176976301534,44
66.57722267435003,44
67.22234250206573,44
67.8588376107665,44
68.49522852141871,44
69.11232796872346,44
69.71850580686632,44
70.30818308101719,44
70.89464376685677,44
71.46253933665085,44
72.01331237564304,44
72.55445746278514,44
73.09197057228803,44
73.60717416430516,44
74.08951620776055,44
74.33323648810222,45
74.56418654580881,45
75.03822570486214,45
75.50733787412523,45
75.97443630174538,45
76.43830386163421,45
76.89693333294016,45
77.34341028756066,45
77.7790361538184,45
78.1941950535436,45
78.56473743115971,45
78.93313270023023,45
79.03767579596041,44
81.38862973368848,43
81.45112973368848,44
82.05100579098779,44
82.0649563969715,43
84.70717390639825,42
84.98177713461008,41
86.64500650700342,40
88.2649124346891,41
89.23121500550894,41
89.25537256977944,40
89.4585538561221,39
89.76654828549569,38
89.88988608257735,37
89.9231445024286,36
89.94138510751915,35
90.2359796351162,34
90.84812595792059,33
91.17411811586085,32
91.41935753994201,31
91.59790976368147,30
92.0866533909821,29
92.4693154873235,28
92.51397772246261,27
92.90291856744817,26
93.12716126183598,25
93.1297662130501,24
93.3326273882984,25
93.59276133338898,25
93.60360024776776,24
93.86571886765323,23
94.24523183946901,22
94.3159967823174,21
94.70586421927293,20
94.96795649342775,21
95.04394838415598,22
95.04831483531069,22
95.05233275240484,22
95.05273200803573,21
95.25491899688784,20
95.32755854967169,19
95.75143938190139,18
96.3429472560125,17
96.47336624793394,16
96.4834651118527,15
96.55736995870629,14
96.58556234170754,13
96.62756362221468,12
96.69042068520915,11
96.82409836874906,10
96.93260925237688,9
97.11681195116958,8
97.47374412804224,7
97.48877388786153,6
99.07188692790348,5
99.62684965354981,6
99.86902370497486,6
99.91745851525988,5
100.00995851525988,6
100.73245809105178,6
100.87695800621016,5
101.156912,6
101.42330322159376,7
101.64784532358013,7
101.74603198829615,7
101.79982011607989,6
102.23870454966304,5
102.25679785697929,4
102.61879544019008,5
104.41884086204126,6
104.48728483306797,6
104.95440718128745,6
105.0615204451367,5
105.06324874285151,6
105.39619449656175,6
105.4627836473038,5
105.5252836473038,6
106.11865713796185,7
106.46523721688554,7
106.65322793080189,7
106.74232306294189,6
107.00871428453564,5
108.11398223777002,4
109.55401857525096,3
109.87639534542757,2
110.03457364691167,1
110.06707364691167,2
110.133469228688,2
110.19986481046435,1
111.133469228688,0
111.165969228688,1
112.07331937262232,2
112.165969228688,2
112.25861908475368,1
112.29111908475367,2
113.165969228688,2
114.04081937262232,1
114.165969228688,0
114.413469228688,1
115.23841740852951,2
115.25603757307847,3
115.413469228688,3
115.58852104884649,3
115.7547627867305,2
115.7872627867305,3
116.41614905141097,4
117.1492963927426,5
117.40465914641352,5
117.57847168664038,6
118.21335732625504,6
118.81242675120306,6
119.22820934081817,6
119.40665087399563,7
119.55815687165374,7
119.58340787126342,6
119.6362683649103,5
120.54872705433033,4
120.58122705433033,5
121.38724207390429,5
121.58874582879778,4
122.32189317012941,3
122.57939834646808,2
122.81414410635446,3
123.18879140891983,3
123.37611506020252,2
123.48530158463016,3
123.82547069973886,3
123.9955552572932,2
124.0280552572932,3
125.17155231519149,3
125.63480031179188,4
125.74330084414063,4
125.7794676882569,3
126.50521842874642,2
126.87788754385511,1
126.91038754385511,2
127.413469228688,2
127.9165509135209,1
128.413469228688,0
128.47596922868794,1
129.47596922868794,0
129.58346922868787,1
130.58346922868787,0
130.64846922868782,1
131.64846922868782,0
131.6809692286878,1
132.6809692286878,0
132.71346922868776,1
133.71346922868776,0
133.75096922868772,1
134.75096922868772,0
134.78704622061923,1
135.78704622061923,0
135.85204622061917,1
136.85204622061917,0
136.88454622061914,1
137.88454622061914,0
137.9170462206191,1
138.9170462206191,0
138.97954622061906,1
139.18140986050955,2
139.39232582062195,3
139.97954622061906,3
140.44737438722132,4
140.77768258072857,4
141.14219655856925,5
141.47036096078187,5
141.81135648530207,5
141.97864646698525,4
142.01114646698522,5
142.78610102654721,5
142.97983966643773,4
143.40167158666253,3
144.4567201532619,2
144.80413123893587,1
144.9356429169072,2
144.97954622061906,2
145.0234495243309,1
145.05844952433088,2
145.97954622061906,2
146.28167092811793,3
146.90064291690723,3
147.21012891130187,2
147.36793551872552,1
147.4004355187255,2
147.97954622061906,2
148.3451088633886,3
148.5586569225126,3
148.66543095207462,2
149.5072095482875,1
149.60720954828744,2
149.97954622061906,2
150.35188289295067,1
150.97954622061906,0
151.10204622061894,1
152.10204622061894,0
152.13680971191852,1
153.13680971191852,0
153.32430971191837,1
154.32430971191837,0
154.38680971191832,1
155.38680971191832,0
155.44930971191826,1
156.44930971191826,0
156.5118097119182,1
156.77482306294186,2
