Point in Time[s],Waiting Time[s]
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
51.126888,0.0
61.929692521974474,0.0
62.353811227559575,0.0
63.379308234298705,0.0
63.85132012050986,0.0
64.79006124352844,0.0
67.93721220948217,0.0
68.13384986980199,0.0
68.54518875255904,0.0
68.64113580098274,0.0
70.00683173644472,0.0
70.58855401041745,0.0
70.67279683447671,0.0
71.51537798063171,0.0
73.71160363515119,0.0
76.17418567331913,0.0
76.3595014356566,0.0
77.00115729799282,0.0
78.31007238695813,0.0
79.04017579596041,0.0
80.72206128253603,0.0
81.85187542567381,0.0
82.0674563969715,0.0
83.51748105336429,0.0
84.051184951103,0.0
84.13982181395279,0.0
84.70967390639825,0.0
84.98427713461008,0.0
86.59758743004018,0.0
86.64750650700341,0.0
86.83907257191107,0.0
87.06572068896668,0.0
87.41343880272369,0.0
88.86325137251823,0.0
89.0312290983434,0.0
89.25787256977944,0.0
89.26644653409663,0.0
89.46105385612209,0.0
89.76904828549569,0.0
89.89238608257735,0.0
89.9256445024286,0.0
89.93322336713914,0.0
89.94388510751915,0.0
90.23847963511619,0.0
90.85062595792058,0.0
90.88264492139452,0.0
91.17661811586085,0.0
91.42185753994201,0.0
91.60040976368147,0.0
91.76583386130069,0.0
91.89197795138921,0.0
91.95432348381053,0.0
92.00680151566682,0.0
92.08915339098209,0.0
92.4718154873235,0.0
92.51647772246261,0.0
92.54823069042853,0.0
92.90541856744817,0.0
93.04626590130987,0.0
93.12966126183598,0.0
93.1322662130501,0.0
93.24491202364206,0.0
93.28596707193384,0.0
93.60610024776776,0.0
93.75019454221291,0.0
93.78581049475903,0.0
93.86821886765323,0.0
93.90316324558079,0.0
94.02277418329348,0.0
94.24773183946901,0.0
94.30035919095357,0.0
94.31496245813992,0.0
94.3184967823174,0.0
94.70836421927292,0.0
94.9680576940656,0.0
95.05523200803573,0.0
95.25741899688784,0.0
95.33005854967169,0.0
95.39865961585227,0.0
95.49009193000666,0.0
95.75393938190139,0.0
95.89916270618416,0.0
96.34544725601249,0.0
96.47586624793394,0.0
96.48596511185269,0.0
96.55986995870629,0.0
96.58806234170754,0.0
96.63006362221468,0.0
96.69292068520915,0.0
96.74210848413165,0.0
96.82659836874906,0.0
96.93510925237688,0.0
97.00040890389818,0.0
97.11931195116958,0.0
97.47624412804224,0.0
97.49127388786152,0.0
97.5229400915263,0.0
97.69580474226365,0.0
97.71475507281501,0.0
97.7297488296612,0.0
98.43444403655337,0.0
98.44572923678844,0.0
98.5015836331287,0.0
98.64098154240486,0.0
98.93438156263183,0.0
98.93666891574985,0.0
99.0029348199401,0.0
99.07438692790348,0.0
99.08496799529901,0.0
99.09732316390001,0.0
99.37953040427952,0.0
99.60623329670844,0.0
99.75312617747284,0.0
99.82837978566073,0.0
100.02643908080614,0.0
100.13259311932732,0.0
100.67958460245897,0.0
100.72005109322049,0.0
