Point in Time[s],Waiting Time[s]
50.1272,50.1272
50.17,0.0
50.2,0.0
79.78550712352585,0.0
110.6226093183831,0.0
110.6526093183831,0.0
130.89364837248826,0.0
146.3520482724375,0.0
152.93627896117377,0.0
155.65437131037365,0.0
155.68437131037362,0.0
155.7143713103736,0.0
155.74437131037357,0.0
155.77437131037354,0.0
157.16916109343288,0.0
157.19916109343285,0.0
157.22916109343282,0.0
159.17359690163588,0.0
159.20359690163585,0.0
160.2616610934328,0.0
160.29166109343277,0.0
161.32416109343274,0.0
162.3566610934327,0.0
163.7487251228739,0.0
167.5194872713816,0.0
167.54948727138157,0.0
170.59705622155835,0.0
174.66583355204324,0.0
174.6958335520432,0.0
174.72583355204318,0.0
174.75583355204316,0.0
174.78583355204313,0.0
179.51650759794424,0.0
182.91698295093468,0.0
185.38916109343268,0.0
188.44319443564177,0.0
196.26439889142068,0.0
196.29439889142066,0.0
196.32439889142063,0.0
196.3543988914206,0.0
196.38689889142057,0.0
202.3998052249844,0.0
205.70718926243967,0.0
205.73718926243964,0.0
205.7696892624396,0.0
208.76794333013865,0.0
208.79794333013862,0.0
210.41196211290648,0.0
210.44196211290645,0.0
210.47196211290643,0.0
210.5019621129064,0.0
211.53446211290637,0.0
212.56696211290634,0.0
212.5969621129063,0.0
212.62696211290628,0.0
212.65696211290626,0.0
212.68696211290623,0.0
213.7194621129062,0.0
214.8576571956198,0.0
220.54839931934018,0.0
222.75446211290617,0.0
223.78696211290614,0.0
224.8194621129061,0.0
224.84946211290608,0.0
225.88196211290605,0.0
225.91446211290602,0.0
226.95967200665177,0.0
226.98967200665174,0.0
227.01967200665172,0.0
230.22319363541817,0.0
232.2746729535411,0.0
232.30717295354108,0.0
232.33967295354105,0.0
234.95988915492572,0.0
236.946962112906,0.0
239.75143815313933,0.0
246.45941913388262,0.0
246.4894191338826,0.0
246.51941913388256,0.0
255.0347156456837,0.0
255.06471564568366,0.0
255.09964627359975,0.0
255.12971564568363,0.0
255.1597156456836,0.0
259.6294384626762,0.0
259.6594384626762,0.0
261.9477927260765,0.0
261.98029272607647,0.0
262.01029272607644,0.0
262.0427927260764,0.0
262.0727927260764,0.0
262.10279272607636,0.0
262.13529272607633,0.0
263.1677927260763,0.0
264.84753163642887,0.0
264.87753163642884,0.0
267.8874191331925,0.0
270.87411992674356,0.0
274.1267532893566,0.0
274.15925328935657,0.0
275.20029272607627,0.0
275.23029272607624,0.0
276.2652927260762,0.0
276.2952927260762,0.0
277.32779272607615,0.0
278.3602927260761,0.0
278.3902927260761,0.0
278.42279272607607,0.0
279.45529272607604,0.0
279.487792726076,0.0
279.517792726076,0.0
281.2686267216081,0.0
283.9747470314557,0.0
284.0047470314557,0.0
284.03724703145565,0.0
284.0672470314556,0.0
287.76411296283834,0.0
287.7941129628383,0.0
290.7853415070995,0.0
293.490422541807,0.0
293.52042254180697,0.0
295.3125267121969,0.0
296.7618728567669,0.0
296.7918728567669,0.0
296.82437285676684,0.0
301.25169746190375,0.0
304.2352179829748,0.0
304.2652179829748,0.0
306.0956800170487,0.0
309.95998129527237,0.0
312.5197825853292,0.0
313.5530523575379,0.0
313.5830523575379,0.0
316.4215740147692,0.0
318.345923407879,0.0
318.375923407879,0.0
321.500603285829,0.0
324.3777300361068,0.0
324.4102300361068,0.0
327.33376770189597,0.0
330.29872667696355,0.0
330.3287266769635,0.0
330.3587266769635,0.0
330.3887266769635,0.0
330.42122667696344,0.0
330.4512266769634,0.0
331.6181814818569,0.0
332.65068148185685,0.0
333.6831814818568,0.0
335.71320579114007,0.0
335.74570579114004,0.0
338.41305121394214,0.0
340.3309424142735,0.0
340.3609424142735,0.0
341.7156814818568,0.0
341.74568148185676,0.0
341.77568148185674,0.0
342.8081814818567,0.0
343.8406814818567,0.0
343.87068148185665,0.0
343.9006814818566,0.0
344.9331814818566,0.0
347.5972502318709,0.0
350.81560783598337,0.0
352.8160120730758,0.0
354.8834473973155,0.0
354.91344739731545,0.0
355.9656814818566,0.0
356.9992161429132,0.0
358.0317161429132,0.0
358.06171614291316,0.0
360.5709054620579,0.0
360.6009054620579,0.0
360.63090546205785,0.0
360.6609054620578,0.0
362.09433766297957,0.0
362.12433766297954,0.0
363.1568376629795,0.0
363.1868376629795,0.0
364.21933766297946,0.0
365.2937314780993,0.0
365.32373147809926,0.0
365.35373147809923,0.0
365.3837314780992,0.0
365.4162314780992,0.0
367.7290620935144,0.0
367.7590620935144,0.0
367.78906209351436,0.0
367.81906209351433,0.0
367.8490620935143,0.0
367.8790620935143,0.0
367.90906209351425,0.0
367.9390620935142,0.0
369.2518376629794,0.0
369.2818376629794,0.0
369.31183766297937,0.0
369.34183766297934,0.0
369.3718376629793,0.0
370.4043376629793,0.0
371.43683766297926,0.0
371.46683766297923,0.0
372.4993376629792,0.0
373.53183766297917,0.0
375.11198552638535,0.0
376.83090986525184,0.0
378.56433766297914,0.0
379.5968376629791,0.0
381.56274667831894,0.0
385.3674439934185,0.0
387.629337662979,0.0
387.659337662979,0.0
387.68933766297897,0.0
388.72183766297894,0.0
388.7518376629789,0.0
388.7818376629789,0.0
389.81433766297886,0.0
389.84433766297883,0.0
390.8768376629788,0.0
391.90933766297877,0.0
393.8773193744339,0.0
394.94183766297874,0.0
396.84805228697337,0.0
398.00730957183976,0.0
399.9743376629787,0.0
