Point in Time[s],Resource Demand[s]
0.0,0.04
0.01757536173831069,0.04
0.0835541263581543,0.04
5.636747045125695,0.04
8.692654413149704,0.04
9.726302507425727,0.04
14.10838869845483,0.04
16.916089900237367,0.04
17.153737362451015,0.04
17.738820238010106,0.04
19.031921737799156,0.04
21.693386336880387,0.04
25.910262331402976,0.04
26.192901167009826,0.04
26.76295682121918,0.04
30.512528395705676,0.04
32.174265712411504,0.04
36.25074951031664,0.04
36.51707975309502,0.04
39.56700404279105,0.04
40.41962273229579,0.04
42.721716834228786,0.04
43.46576463798015,0.04
45.93550328128419,0.04
49.18410131866593,0.04
49.970063719117576,0.04
50.34604961951725,0.04
55.08280743985231,0.04
55.31549521032472,0.04
56.01947869423818,0.04
61.1895989799372,0.04
62.82028570741048,0.04
64.48286358092007,0.04
65.49313632273567,0.04
67.11903506046446,0.04
68.86524654516002,0.04
74.20143133157367,0.04
76.4584928273953,0.04
77.38778231279863,0.04
77.52628373861714,0.04
78.96324000832476,0.04
79.39952127759848,0.04
79.56311787733524,0.04
80.16089420917616,0.04
80.31792605263787,0.04
80.9452095700767,0.04
88.67577150240612,0.04
88.97289838797246,0.04
90.35487903319049,0.04
94.43503168060414,0.04
98.14180569354146,0.04
99.60769734027002,0.04
99.6654359557917,0.04
102.3599592693842,0.04
104.2702576182298,0.04
105.7968801942035,0.04
109.03448493910135,0.04
110.10786126712232,0.04
114.76133386741535,0.04
115.2252273182938,0.04
116.06388453008002,0.04
116.44587349229316,0.04
119.56030561147708,0.04
119.67467922572146,0.04
121.81294454679102,0.04
123.61777838125403,0.04
124.44817800301244,0.04
125.84549054415405,0.04
125.93446559821207,0.04
127.65710675285898,0.04
127.69903992360598,0.04
128.1056672194267,0.04
128.42031079665293,0.04
133.54611261995723,0.04
136.1803771418357,0.04
137.99699003344688,0.04
143.5968127821221,0.04
146.65899072837038,0.04
147.8566816233281,0.04
148.7268742644762,0.04
153.6969801532279,0.04
154.02542894215551,0.04
155.31637315782334,0.04
156.7339369371092,0.04
157.03998509040935,0.04
165.4890552559412,0.04
165.79582654084095,0.04
166.0536351883414,0.04
169.1145147574448,0.04
169.1441064107867,0.04
169.42121833728285,0.04
172.1443177787989,0.04
174.6767002963208,0.04
175.46879446685438,0.04
176.02229454125813,0.04
176.8032589775243,0.04
178.55456143194326,0.04
178.7036122206072,0.04
180.88012423188277,0.04
181.32308894127675,0.04
189.04334990588046,0.04
190.24142001766347,0.04
192.8323379775164,0.04
195.64376918130645,0.04
195.66033338301258,0.04
197.56756973854672,0.04
198.90611701437038,0.04
200.1055564696537,0.04
200.9674752448492,0.04
201.44240509044874,0.04
203.9155221830843,0.04
207.85597143562623,0.04
210.34693032434166,0.04
210.64637312530078,0.04
212.65749411407947,0.04
216.48809550510884,0.04
218.55375044470475,0.04
219.11796600408397,0.04
219.9986238138648,0.04
223.67129760301086,0.04
228.53591743393244,0.04
230.8949656251291,0.04
234.25292989130867,0.04
240.26544585467474,0.04
241.3115263499864,0.04
242.68828576236982,0.04
247.87692298055703,0.04
256.64412760685116,0.04
257.2266747885628,0.04
261.4102190140596,0.04
262.2713922751528,0.04
262.639830830031,0.04
268.3139240300985,0.04
271.8782669612745,0.04
278.48204443528743,0.04
279.8943065224205,0.04
282.5264712789216,0.04
285.43671425057784,0.04
287.98732851225407,0.04
288.9738935050019,0.04
292.0697057495699,0.04
292.99009910945944,0.04
293.0634771179548,0.04
297.13420706348694,0.04
297.55692068677075,0.04
298.68543463356303,0.04
302.40796278208256,0.04
302.41340804888273,0.04
303.3834342491592,0.04
303.8666187430925,0.04
305.50665482038875,0.04
305.6069096805018,0.04
306.0634936401983,0.04
313.0897067160159,0.04
314.79505147064845,0.04
316.5948820128743,0.04
322.5295018413032,0.04
323.6572271861289,0.04
323.7118599392995,0.04
323.755747579782,0.04
324.52016959749733,0.04
327.1815254967623,0.04
327.69005624682467,0.04
331.17640888565836,0.04
334.57969863979116,0.04
336.3309084187616,0.04
340.47565159070325,0.04
341.8838044805972,0.04
344.7177084279915,0.04
346.01669057626884,0.04
352.78831587237187,0.04
353.96369031375076,0.04
354.2950006633696,0.04
357.7005306754769,0.04
358.1127755338561,0.04
359.2386349224516,0.04
361.31710050785045,0.04
365.4691003968503,0.04
366.2379806125327,0.04
368.1467366016768,0.04
374.70917168027205,0.04
376.7078530858978,0.04
378.23499208359505,0.04
379.0282725653844,0.04
380.053978907344,0.04
382.12035847207255,0.04
385.35808337803144,0.04
387.4409570450471,0.04
387.8562233808893,0.04
389.5102489531497,0.04
393.7373844031474,0.04
402.3044351863079,0.04
402.61207420877844,0.04
403.2594722717417,0.04
405.577710326791,0.04
406.00851743043427,0.04
413.1637978091584,0.04
414.55857248651,0.04
414.979238271107,0.04
425.3783173570687,0.04
426.6883885643771,0.04
435.60171546485606,0.04
435.81770666526836,0.04
436.7628089381444,0.04
440.8831967517282,0.04
442.11196856996554,0.04
446.29078952253064,0.04
448.0107880856705,0.04
448.40818932996103,0.04
448.54484636028144,0.04
452.0082653714707,0.04
453.065197349222,0.04
453.4197541384745,0.04
455.99608670175655,0.04
458.9628582532258,0.04
459.82962696357254,0.04
461.9933134112995,0.04
463.2432206937184,0.04
463.35490645985095,0.04
463.8101587036664,0.04
469.151650726161,0.04
470.946385999934,0.04
471.57426140419255,0.04
472.5815969073912,0.04
475.15271834452057,0.04
479.13149681012027,0.04
479.55420603384965,0.04
480.00610966041546,0.04
481.74879672205134,0.04
486.4018503596802,0.04
491.6458867104857,0.04
493.00171158206666,0.04
494.557083203336,0.04
494.9428673224206,0.04
496.86524768017875,0.04
500.2939374631725,0.04
502.7474502472775,0.04
503.2958437591937,0.04
508.3959143277941,0.04
518.0133330042623,0.04
520.7519925279734,0.04
521.3973609211149,0.04
522.4077384802325,0.04
526.7589379633929,0.04
526.8169899612182,0.04
527.5726748697343,0.04
529.9164443497972,0.04
530.9549520903138,0.04
531.1894107647192,0.04
531.9784785583142,0.04
536.3411104815902,0.04
537.2397168343709,0.04
541.2498075803844,0.04
543.7728070762155,0.04
