Point in Time[s],Utilization of Active Resource[]
0.11,1.0
2.11,0.0
2.14,1.0
4.140000000000001,0.0
4.291275412382598,1.0
5.9167853930468315,1.0
6.291275412382598,1.0
6.6657654317183646,1.0
9.21247809784531,1.0
9.291275412382598,1.0
9.370072726919886,1.0
11.696974949629464,1.0
12.291275412382598,1.0
12.417704459502165,1.0
12.885575875135732,1.0
13.085354138895683,1.0
13.119511582952516,1.0
13.130897397638126,1.0
14.347996009378724,1.0
14.377996009378725,1.0
14.924925519997293,1.0
15.068725519251425,1.0
15.414090274187775,1.0
15.577145192251269,1.0
16.101838175627613,1.0
16.836916481165296,1.0
21.914621112263518,1.0
22.244794871644785,1.0
22.555140622924057,1.0
23.337613509319276,1.0
24.048421256692222,1.0
24.101838175627613,1.0
24.479951194284144,1.0
24.551488539921067,1.0
25.465998742849667,1.0
25.918068599243192,1.0
26.718758096639128,1.0
27.412694342258305,1.0
27.994848746963882,1.0
28.344839210372864,1.0
28.488152183247838,1.0
28.595547624743062,1.0
28.93350784868825,1.0
29.371709779564966,1.0
29.726774419266356,1.0
29.841935686674148,1.0
29.93781169143808,1.0
30.048011822531418,1.0
30.557290707512504,1.0
30.596466006357204,1.0
31.0487849484009,1.0
31.17247187042096,1.0
32.36599148328025,1.0
32.46731506288636,1.0
32.55980386234817,1.0
32.89181209127799,1.0
32.991608916502585,1.0
35.34308911364299,1.0
36.70335596810111,1.0
36.9756091021599,1.0
37.24120911453706,1.0
37.35984161459294,1.0
38.558349624535126,1.0
38.66565564299051,1.0
39.07549637984945,1.0
40.06914656661939,1.0
40.140121579960095,1.0
40.62437150898667,1.0
44.990134752859646,1.0
45.30197498456486,1.0
45.30653432025432,1.0
46.33754187520693,1.0
46.41118527198926,1.0
48.04728835354973,1.0
49.43508062664757,1.0
50.095576580665586,1.0
51.60812642914,1.0
51.6970828588365,1.0
51.705169806990725,1.0
52.118385744646154,1.0
53.75744362635527,1.0
54.018365223745484,1.0
56.07687155371103,1.0
56.436733899989655,1.0
56.66000808945919,1.0
56.86321138682178,1.0
58.42292183091746,1.0
59.29624954874676,1.0
59.363428603964394,1.0
60.59172562069065,1.0
60.96056693426413,1.0
60.98893934300055,1.0
63.637143651534444,1.0
64.60631189474313,1.0
65.623402605737,1.0
66.1620321340196,1.0
67.20054434472755,1.0
68.321162484662,1.0
68.44567561132139,1.0
69.40316795716508,1.0
69.5613504179554,1.0
69.5789262469321,1.0
69.71661834231293,1.0
71.18368016770845,1.0
72.0704979196779,1.0
73.5411205612547,1.0
73.75120951005138,1.0
74.81783487753997,1.0
74.84353885604595,1.0
76.295069221775,1.0
77.07322278899636,1.0
78.55847671782209,1.0
78.71742831815466,1.0
79.2912754123826,0.0
88.20016210617037,1.0
91.20016210617037,0.0
96.78336176688848,1.0
99.78336176688848,0.0
116.77642102735426,1.0
117.77642102735426,0.0
118.14408371513542,1.0
121.14408371513542,0.0
130.3856552237461,1.0
131.20034180038562,1.0
131.3856552237461,1.0
131.5709686471066,1.0
134.3856552237461,0.0
141.1636977491268,1.0
143.1636977491268,0.0
151.38102105371854,1.0
152.22142752045082,1.0
152.38102105371854,1.0
152.54061458698627,1.0
155.38102105371854,0.0
176.35379859930183,1.0
177.35379859930183,0.0
179.9886143231645,1.0
180.9886143231645,0.0
182.2952891556876,1.0
183.2952891556876,0.0
184.62261483289234,1.0
185.62261483289234,0.0
251.52682913577337,1.0
254.52682913577337,0.0
265.1622112172271,1.0
268.1622112172271,0.0
273.9130323816876,1.0
274.2461980958201,1.0
274.9130323816876,1.0
275.57986666755505,1.0
275.9130323816876,0.0
286.1776810688024,1.0
289.1776810688024,0.0
300.25952654643595,1.0
303.25952654643595,0.0
303.88156186751365,1.0
305.88156186751365,0.0
311.87380873032373,1.0
312.87380873032373,0.0
322.61290801041315,1.0
324.61290801041315,0.0
330.71911183653856,1.0
331.71911183653856,0.0
345.3810684079896,1.0
347.3810684079896,0.0
357.51080587724397,1.0
358.51080587724397,0.0
359.86474256612246,1.0
360.86474256612246,0.0
361.13605454272556,1.0
362.3681427811067,1.0
362.5454461379226,1.0
364.13605454272556,1.0
364.3681427811067,1.0
365.2794911026988,1.0
365.4567944595147,1.0
366.13605454272556,0.0
370.45173651804754,1.0
371.45173651804754,0.0
386.5630766380249,1.0
387.5630766380249,0.0
388.10359479820545,1.0
391.10359479820545,0.0
394.65182725242914,1.0
397.65182725242914,0.0
398.6492433725207,1.0
401.6492433725207,0.0
407.4487394436136,1.0
408.4487394436136,0.0
433.79444796561813,1.0
436.79444796561813,0.0
438.90059601960127,1.0
439.40069379757705,1.0
440.90059601960127,1.0
442.4004982416255,1.0
442.90059601960127,0.0
444.8143146094031,1.0
445.8143146094031,0.0
472.7001418674387,1.0
473.7001418674387,0.0
476.81596416688546,1.0
478.81596416688546,0.0
482.09090360748115,1.0
482.6547082263843,1.0
482.7247082263843,1.0
484.09090360748115,1.0
484.6547082263843,1.0
485.6197082263843,1.0
485.68059001866857,1.0
486.49209898857805,1.0
486.8978534735328,1.0
490.09546271133905,1.0
491.0909036074812,0.0
492.09075241347796,1.0
494.09075241347796,0.0
495.33902666185196,1.0
496.15629640879234,1.0
496.33902666185196,1.0
496.5217569149116,1.0
499.33902666185196,0.0
500.3474780543339,1.0
501.3474780543339,0.0
510.94349187915134,1.0
513.9434918791513,0.0
516.452464803346,1.0
519.452464803346,0.0
532.9334591109124,1.0
535.9334591109124,0.0
542.4559930180728,1.0
544.4559930180728,0.0
556.223373191483,1.0
557.223373191483,0.0
563.727431359827,1.0
564.727431359827,0.0
571.223080255647,1.0
573.223080255647,0.0
585.9560802571968,1.0
588.9560802571968,0.0
