Point in Time[s],State of Active Resource[]
460.79554649323603,1
461.79554649323603,0
478.6593566555464,1
480.6593566555464,0
529.0193050894533,1
532.0193050894533,0
541.4677502618008,1
542.4677502618008,0
549.2670669404182,1
552.2670669404182,0
585.3628991310037,1
587.3628991310037,0
